station,Phasenet_pick_time,EQTransformer_pick_time,Phasenet_pick_score,QTransformer_pick_score
ERZN,09:09:25.570,09:09:25.760,0.27237335,0.36
ERZN,09:20:59.440,09:20:59.250,0.99515754,0.64
ERZN,09:48:57.500,09:48:56.990,0.85751283,0.78
ERZN,10:12:48.560,10:12:49.000,0.27562568,0.8
ERZN,10:46:29.470,10:46:29.490,0.526484,0.69
ERZN,12:50:05.700,12:50:05.720,0.44018924,0.89
ERZN,13:55:24.130,13:55:24.090,0.4652856,0.46
ERZN,14:08:24.750,14:08:24.750,0.6908457,0.82
ERZN,16:03:21.290,16:03:21.450,0.8509759,0.62
ERZN,16:06:57.770,16:06:58.000,0.7493003,0.48
ERZN,18:39:47.230,18:39:47.000,0.3907682,0.87
ERZN,18:49:19.470,18:49:18.910,0.31211174,0.25
ERZN,20:25:41.640,20:25:41.720,0.3705814,0.84
ERZN,21:05:21.700,21:05:22.010,0.4026791,0.79
ERZN,21:50:10.040,21:50:10.000,0.5587251,0.94
ERZN,22:12:06.740,22:12:07.000,0.31890762,0.84
EZN ,04:24:54.240,04:24:54.990,0.3887,0.21
EZN ,12:49:22.170,12:49:22.000,0.41630286,0.94
EZN ,13:29:50.600,13:29:50.440,0.48325256,0.45
EZN ,16:47:04.970,16:47:05.000,0.32961297,0.94
EZN ,21:14:19.440,21:14:19.000,0.85005915,0.61
FETY,11:35:20.530,11:35:20.530,0.5047624,0.9
FETY,11:46:30.930,11:46:31.000,0.8515352,0.96
FETY,11:52:05.470,11:52:05.580,0.47296318,0.36
FETY,17:33:05.930,17:33:05.920,0.27364895,0.3
GADA,08:11:52.550,08:11:52.990,0.27357557,0.57
GADA,15:35:53.150,15:35:53.010,0.30573124,0.14
GADA,17:50:34.520,17:50:33.860,0.41449484,0.12
GADA,17:50:34.520,17:50:34.010,0.41449484,0.84
GADA,18:03:48.950,18:03:49.280,0.44067615,0.28
GADA,19:42:19.770,19:42:19.580,0.4111379,0.29
GADA,19:51:35.260,19:51:35.000,0.31521347,0.48
GAZ ,01:17:36.590,01:17:37.000,0.42744082,0.6
GAZ ,01:22:19.130,01:22:19.000,0.51582414,0.86
GAZ ,01:26:53.630,01:26:53.600,0.83616954,0.63
GAZ ,01:28:22.410,01:28:22.840,0.5030408,0.33
GAZ ,01:28:22.410,01:28:23.000,0.5030408,0.86
GAZ ,01:34:55.470,01:34:55.470,0.4314329,0.57
GAZ ,01:42:55.730,01:42:55.730,0.41521022,0.77
GAZ ,01:50:50.810,01:50:51.000,0.32718003,0.92
GAZ ,01:51:34.560,01:51:34.000,0.34290013,0.4
GAZ ,01:58:32.510,01:58:33.000,0.44839838,0.92
GAZ ,01:59:36.830,01:59:37.000,0.48895362,0.79
GAZ ,02:01:49.560,02:01:49.590,0.7717747,0.37
GAZ ,02:04:36.420,02:04:36.280,0.44835746,0.25
GAZ ,02:23:18.590,02:23:18.620,0.9440644,0.56
GAZ ,02:25:03.170,02:25:03.000,0.96986747,0.93
GAZ ,02:28:19.370,02:28:19.290,0.45183983,0.71
GAZ ,02:28:50.010,02:28:50.000,0.47607407,0.89
GAZ ,02:29:33.680,02:29:34.020,0.28510544,0.38
GAZ ,02:34:56.520,02:34:56.990,0.8441179,0.37
GAZ ,02:40:53.030,02:40:53.130,0.44611177,0.53
GAZ ,02:45:36.020,02:45:37.000,0.43323338,0.22
GAZ ,02:50:46.100,02:50:46.040,0.4448262,0.5
GAZ ,02:54:38.380,02:54:38.870,0.28997582,0.11
GAZ ,02:55:12.830,02:55:12.800,0.97369564,0.62
GAZ ,02:56:41.980,02:56:42.000,0.89981526,0.69
GAZ ,02:58:38.720,02:58:39.000,0.27636394,0.93
GAZ ,03:07:17.980,03:07:18.110,0.4405169,0.42
GAZ ,03:16:04.650,03:16:05.000,0.3000858,0.77
GAZ ,03:27:17.180,03:27:17.270,0.3764354,0.83
GAZ ,03:34:23.090,03:34:22.830,0.3495752,0.26
GAZ ,03:41:32.970,03:41:33.000,0.8858643,0.95
GAZ ,03:42:23.280,03:42:23.270,0.48037627,0.18
GAZ ,03:52:35.300,03:52:35.370,0.26844886,0.36
GAZ ,03:58:38.140,03:58:38.220,0.34749505,0.65
GAZ ,04:00:20.520,04:00:20.460,0.85161185,0.59
GAZ ,04:03:30.010,04:03:30.000,0.5045442,0.9
GAZ ,04:06:02.250,04:06:02.280,0.9825005,0.88
GAZ ,04:15:54.900,04:15:55.000,0.93673885,0.89
GAZ ,04:16:27.170,04:16:27.120,0.6506292,0.46
GAZ ,04:23:49.730,04:23:49.610,0.36060336,0.74
GAZ ,04:24:52.110,04:24:52.000,0.3022545,0.65
GAZ ,04:31:09.120,04:31:09.010,0.6558318,0.26
GAZ ,04:31:44.580,04:31:44.000,0.6318563,0.59
GAZ ,04:36:21.890,04:36:21.990,0.40832928,0.68
GAZ ,04:37:21.610,04:37:21.000,0.41749382,0.29
GAZ ,04:47:03.030,04:47:03.010,0.5060157,0.85
GAZ ,04:50:36.310,04:50:36.610,0.2754271,0.47
GAZ ,04:52:33.610,04:52:33.590,0.7168374,0.75
GAZ ,04:54:47.100,04:54:47.270,0.57958496,0.62
GAZ ,04:59:06.720,04:59:07.000,0.4050301,0.93
GAZ ,04:59:22.190,04:59:22.030,0.29175526,0.3
GAZ ,05:01:38.190,05:01:38.040,0.35482913,0.47
GAZ ,05:02:06.760,05:02:07.000,0.2790902,0.93
GAZ ,05:04:36.340,05:04:36.530,0.8560168,0.81
GAZ ,05:08:43.320,05:08:43.410,0.8384698,0.58
GAZ ,05:10:35.020,05:10:35.000,0.4430403,0.9
GAZ ,05:11:13.960,05:11:14.000,0.62203366,0.83
GAZ ,05:16:33.180,05:16:33.000,0.46380606,0.93
GAZ ,05:21:51.390,05:21:51.160,0.40991488,0.54
GAZ ,05:24:34.700,05:24:35.000,0.41086915,0.93
GAZ ,05:28:25.170,05:28:25.010,0.457572,0.73
GAZ ,05:30:05.140,05:30:05.110,0.5397003,0.77
GAZ ,05:33:18.040,05:33:18.000,0.8999815,0.85
GAZ ,05:36:56.010,05:36:57.000,0.2731482,0.8
GAZ ,05:42:19.650,05:42:19.000,0.44897842,0.23
GAZ ,05:45:56.800,05:45:56.990,0.4676204,0.76
GAZ ,05:48:08.500,05:48:08.370,0.35118395,0.17
GAZ ,05:52:13.640,05:52:13.790,0.4776761,0.34
GAZ ,05:54:20.590,05:54:20.000,0.28114226,0.89
GAZ ,05:55:20.150,05:55:20.000,0.61846024,0.71
GAZ ,05:56:35.040,05:56:35.000,0.3637792,0.88
GAZ ,06:00:11.000,06:00:10.990,0.9653849,0.62
GAZ ,06:00:52.190,06:00:52.000,0.47163215,0.84
GAZ ,06:01:36.400,06:01:36.360,0.48778185,0.69
GAZ ,06:02:18.710,06:02:18.990,0.49396512,0.71
GAZ ,06:05:47.790,06:05:47.730,0.36128125,0.59
GAZ ,06:07:18.750,06:07:19.000,0.3683265,0.91
GAZ ,06:07:51.070,06:07:51.000,0.43726304,0.88
GAZ ,06:09:07.130,06:09:06.990,0.43666404,0.28
GAZ ,06:10:54.520,06:10:54.570,0.7491679,0.83
GAZ ,06:14:45.100,06:14:45.040,0.8226918,0.63
GAZ ,06:16:23.840,06:16:23.730,0.5132773,0.64
GAZ ,06:17:06.360,06:17:07.000,0.38136885,0.66
GAZ ,06:20:40.810,06:20:40.770,0.48425403,0.64
GAZ ,06:22:23.330,06:22:23.000,0.4498951,0.79
GAZ ,06:23:05.690,06:23:05.580,0.5053864,0.67
GAZ ,06:23:37.070,06:23:37.000,0.98599374,0.89
GAZ ,06:24:59.040,06:24:59.000,0.28171447,0.87
GAZ ,06:26:33.220,06:26:33.420,0.9820227,0.46
GAZ ,06:33:23.840,06:33:23.870,0.9354747,0.68
GAZ ,06:34:58.790,06:34:58.840,0.9105366,0.93
GAZ ,06:37:51.080,06:37:51.060,0.46929172,0.51
GAZ ,06:38:24.730,06:38:24.710,0.69991356,0.78
GAZ ,06:42:07.580,06:42:07.000,0.47767103,0.7
GAZ ,06:44:49.670,06:44:49.920,0.46801215,0.33
GAZ ,06:45:09.080,06:45:09.880,0.44441512,0.19
GAZ ,06:46:38.990,06:46:38.860,0.48252755,0.24
GAZ ,06:48:43.220,06:48:43.000,0.6719549,0.75
GAZ ,06:51:07.520,06:51:07.000,0.4584853,0.66
GAZ ,06:51:49.950,06:51:49.630,0.41677067,0.18
GAZ ,06:53:52.370,06:53:51.990,0.2854129,0.36
GAZ ,06:55:08.610,06:55:08.280,0.5461587,0.56
GAZ ,07:01:37.390,07:01:37.300,0.906268,0.25
GAZ ,07:05:22.210,07:05:22.990,0.3158139,0.54
GAZ ,07:12:13.920,07:12:13.000,0.77601403,0.45
GAZ ,07:24:38.730,07:24:38.710,0.8389035,0.72
GAZ ,07:25:07.740,07:25:08.040,0.3946438,0.57
GAZ ,07:25:57.670,07:25:57.550,0.27977264,0.61
GAZ ,07:28:09.430,07:28:09.510,0.48213762,0.62
GAZ ,07:30:20.570,07:30:20.700,0.3739014,0.19
GAZ ,07:30:32.150,07:30:32.280,0.92317796,0.48
GAZ ,07:31:04.320,07:31:04.210,0.5614601,0.55
GAZ ,07:34:04.390,07:34:04.440,0.7629276,0.55
GAZ ,07:35:23.800,07:35:23.720,0.84563714,0.43
GAZ ,07:35:40.580,07:35:40.500,0.6338577,0.68
GAZ ,07:37:02.470,07:37:02.390,0.89441735,0.47
GAZ ,07:37:49.750,07:37:49.820,0.36445865,0.48
GAZ ,07:38:46.270,07:38:46.020,0.38427985,0.46
GAZ ,07:41:22.990,07:41:23.270,0.36551172,0.15
GAZ ,07:42:46.260,07:42:46.320,0.513487,0.8
GAZ ,07:46:28.450,07:46:28.300,0.665539,0.51
GAZ ,07:47:22.130,07:47:22.170,0.46355486,0.77
GAZ ,07:51:38.780,07:51:38.950,0.28522047,0.49
GAZ ,07:53:36.410,07:53:36.400,0.49856672,0.5
GAZ ,07:55:39.230,07:55:39.000,0.34901008,0.89
GAZ ,07:57:49.420,07:57:49.000,0.7528014,0.87
GAZ ,07:58:09.530,07:58:09.540,0.46550763,0.54
GAZ ,08:04:43.400,08:04:43.000,0.9335598,0.54
GAZ ,08:06:36.460,08:06:37.000,0.3635621,0.84
GAZ ,08:07:48.140,08:07:48.000,0.66648066,0.78
GAZ ,08:08:43.970,08:08:43.990,0.9899037,0.65
GAZ ,08:11:15.180,08:11:15.000,0.4317232,0.56
GAZ ,08:11:36.160,08:11:36.120,0.4749326,0.56
GAZ ,08:12:56.150,08:12:56.270,0.45216352,0.8
GAZ ,08:19:51.350,08:19:52.000,0.36490637,0.89
GAZ ,08:20:31.250,08:20:31.020,0.8376277,0.36
GAZ ,08:23:00.370,08:23:00.260,0.30249208,0.2
GAZ ,08:25:53.940,08:25:53.840,0.99089146,0.48
GAZ ,08:27:04.860,08:27:04.720,0.47889063,0.34
GAZ ,08:30:34.260,08:30:35.000,0.28622323,0.7
GAZ ,08:31:51.710,08:31:51.630,0.39381042,0.4
GAZ ,08:36:49.610,08:36:49.410,0.46798074,0.12
GAZ ,08:40:24.930,08:40:25.000,0.6108157,0.95
GAZ ,08:42:04.060,08:42:04.050,0.9357401,0.69
GAZ ,08:42:42.180,08:42:42.220,0.9137726,0.68
GAZ ,08:43:29.510,08:43:29.550,0.90279865,0.62
GAZ ,08:48:40.040,08:48:40.820,0.27922451,0.33
GAZ ,08:49:22.450,08:49:22.360,0.4960221,0.54
GAZ ,08:51:06.840,08:51:07.000,0.6392895,0.87
GAZ ,08:52:43.860,08:52:43.000,0.71154904,0.52
GAZ ,08:56:31.550,08:56:31.590,0.9839469,0.31
GAZ ,08:58:34.310,08:58:33.870,0.9773793,0.35
GAZ ,09:00:10.330,09:00:10.440,0.3070713,0.78
GAZ ,09:00:49.030,09:00:49.000,0.41137323,0.95
GAZ ,09:01:51.250,09:01:51.470,0.35527924,0.37
GAZ ,09:03:37.140,09:03:37.000,0.466205,0.86
GAZ ,09:05:23.890,09:05:24.000,0.64608973,0.51
GAZ ,09:05:58.520,09:05:58.470,0.52563375,0.48
GAZ ,09:08:21.690,09:08:21.720,0.43887025,0.5
GAZ ,09:10:23.370,09:10:23.000,0.49694592,0.72
GAZ ,09:11:02.960,09:11:02.850,0.43235502,0.38
GAZ ,09:11:49.750,09:11:49.890,0.9366936,0.48
GAZ ,09:16:24.320,09:16:24.320,0.964856,0.83
GAZ ,09:21:12.910,09:21:13.000,0.50925165,0.91
GAZ ,09:25:41.900,09:25:41.720,0.4553473,0.77
GAZ ,09:26:04.180,09:26:04.380,0.2809859,0.28
GAZ ,09:29:51.310,09:29:51.430,0.29870683,0.27
GAZ ,09:30:27.030,09:30:27.080,0.74340034,0.37
GAZ ,09:31:38.260,09:31:38.010,0.40656283,0.69
GAZ ,09:34:04.130,09:34:04.000,0.295577,0.92
GAZ ,09:35:36.460,09:35:36.110,0.45148575,0.35
GAZ ,09:36:22.040,09:36:22.000,0.946771,0.94
GAZ ,09:38:20.410,09:38:20.000,0.47551736,0.7
GAZ ,09:41:07.760,09:41:07.680,0.29313716,0.52
GAZ ,09:42:06.630,09:42:06.600,0.8486326,0.66
GAZ ,09:42:51.030,09:42:51.530,0.38307622,0.51
GAZ ,09:45:22.300,09:45:22.230,0.49351105,0.42
GAZ ,09:46:41.850,09:46:41.800,0.5685817,0.56
GAZ ,09:47:45.230,09:47:45.280,0.9777207,0.8
GAZ ,09:49:09.600,09:49:09.610,0.50199825,0.81
GAZ ,09:52:49.960,09:52:49.990,0.89192414,0.76
GAZ ,09:54:26.200,09:54:26.280,0.47611365,0.68
GAZ ,09:55:22.410,09:55:22.000,0.29195273,0.72
GAZ ,09:58:36.620,09:58:36.570,0.43130872,0.6
GAZ ,10:00:42.980,10:00:43.030,0.42029512,0.77
GAZ ,10:04:06.130,10:04:06.190,0.5370436,0.82
GAZ ,10:06:03.990,10:06:04.000,0.9587657,0.87
GAZ ,10:09:21.650,10:09:22.000,0.4375222,0.82
GAZ ,10:10:58.670,10:10:58.710,0.862762,0.81
GAZ ,10:16:25.930,10:16:26.000,0.38337526,0.92
GAZ ,10:17:07.120,10:17:07.000,0.4321121,0.91
GAZ ,10:21:46.700,10:21:46.740,0.34307012,0.64
GAZ ,10:24:20.270,10:24:20.390,0.44264278,0.68
GAZ ,11:06:38.300,11:06:38.300,0.5290177,0.53
GAZ ,11:09:22.650,11:09:22.680,0.3890534,0.61
GAZ ,11:22:06.900,11:22:07.000,0.3322454,0.82
GAZ ,11:25:59.030,11:25:59.000,0.8197045,0.89
GAZ ,11:31:06.970,11:31:07.000,0.32294428,0.94
GAZ ,11:32:22.620,11:32:22.710,0.469645,0.7
GAZ ,11:34:38.460,11:34:39.000,0.40348524,0.76
GAZ ,11:38:49.960,11:38:49.000,0.38249192,0.88
GAZ ,11:43:49.250,11:43:49.000,0.272146,0.92
GAZ ,11:51:40.670,11:51:40.990,0.2706239,0.76
GAZ ,11:58:43.380,11:58:43.000,0.44547144,0.32
GAZ ,12:12:51.470,12:12:51.460,0.41922787,0.29
GAZ ,12:13:19.170,12:13:19.000,0.83483684,0.86
GAZ ,12:18:35.540,12:18:36.000,0.2915202,0.55
GAZ ,12:20:26.030,12:20:26.320,0.34348646,0.51
GAZ ,12:21:38.660,12:21:39.000,0.26834562,0.86
GAZ ,12:22:49.470,12:22:50.000,0.3658619,0.44
GAZ ,12:23:29.490,12:23:29.000,0.6110386,0.72
GAZ ,12:25:04.840,12:25:05.000,0.47126567,0.85
GAZ ,12:26:35.060,12:26:35.280,0.4603895,0.74
GAZ ,12:34:37.900,12:34:38.170,0.42961353,0.41
GAZ ,12:37:06.760,12:37:06.990,0.3778439,0.8
GAZ ,12:40:52.280,12:40:52.300,0.7569536,0.81
GAZ ,12:42:38.540,12:42:39.000,0.4221343,0.64
GAZ ,12:47:35.880,12:47:35.860,0.5103944,0.33
GAZ ,12:52:55.110,12:52:55.000,0.784063,0.46
GAZ ,12:53:59.650,12:53:59.000,0.4633593,0.54
GAZ ,12:59:05.160,12:59:05.000,0.3929529,0.89
GAZ ,13:00:03.700,13:00:04.000,0.9664279,0.77
GAZ ,13:00:39.380,13:00:39.440,0.8952794,0.8
GAZ ,13:02:39.410,13:02:39.390,0.930384,0.84
GAZ ,13:06:06.240,13:06:06.280,0.4015103,0.33
GAZ ,13:06:55.350,13:06:55.000,0.42957285,0.82
GAZ ,13:18:03.220,13:18:03.510,0.4129854,0.52
GAZ ,13:21:40.460,13:21:40.830,0.38830137,0.6
GAZ ,13:24:24.930,13:24:25.000,0.33453685,0.94
GAZ ,13:25:58.060,13:25:58.000,0.5042719,0.88
GAZ ,13:31:19.610,13:31:20.280,0.3280851,0.59
GAZ ,13:35:24.190,13:35:24.000,0.5797711,0.93
GAZ ,13:36:24.990,13:36:25.060,0.49247387,0.52
GAZ ,13:39:19.070,13:39:19.000,0.3564202,0.86
GAZ ,13:42:49.310,13:42:49.000,0.32444298,0.9
GAZ ,13:45:06.530,13:45:07.000,0.283524,0.72
GAZ ,13:47:57.750,13:47:57.780,0.53118515,0.8
GAZ ,13:49:11.370,13:49:11.290,0.42373928,0.39
GAZ ,13:50:06.770,13:50:07.000,0.37664092,0.6
GAZ ,13:53:35.090,13:53:35.160,0.68384296,0.67
GAZ ,13:58:05.770,13:58:05.580,0.4583049,0.49
GAZ ,14:02:18.290,14:02:19.000,0.33571374,0.67
GAZ ,14:03:08.350,14:03:08.320,0.71585214,0.76
GAZ ,14:05:09.250,14:05:08.990,0.35427666,0.67
GAZ ,14:06:34.010,14:06:33.950,0.96473897,0.94
GAZ ,14:07:46.660,14:07:46.450,0.86606336,0.59
GAZ ,14:10:21.050,14:10:21.000,0.3801388,0.85
GAZ ,14:14:58.210,14:14:58.490,0.63278824,0.38
GAZ ,14:19:14.060,14:19:14.100,0.5521528,0.7
GAZ ,14:20:21.010,14:20:22.000,0.45204625,0.42
GAZ ,14:23:13.980,14:23:14.000,0.9896137,0.79
GAZ ,14:24:56.740,14:24:56.730,0.6745359,0.44
GAZ ,14:27:24.010,14:27:23.720,0.5292328,0.6
GAZ ,14:32:19.730,14:32:20.000,0.36644614,0.73
GAZ ,14:35:54.550,14:35:55.000,0.35860178,0.77
GAZ ,14:36:52.270,14:36:52.030,0.33520472,0.83
GAZ ,14:40:34.620,14:40:34.990,0.34856212,0.76
GAZ ,14:41:54.190,14:41:54.000,0.452567,0.81
GAZ ,14:45:54.480,14:45:54.460,0.59273994,0.42
GAZ ,14:54:00.090,14:54:00.410,0.4643804,0.33
GAZ ,14:56:56.270,14:56:56.210,0.6234923,0.59
GAZ ,14:57:42.610,14:57:42.570,0.8755901,0.32
GAZ ,14:59:37.990,14:59:37.750,0.45034975,0.33
GAZ ,15:03:22.130,15:03:22.000,0.3019155,0.91
GAZ ,15:13:20.490,15:13:21.000,0.40586492,0.41
GAZ ,15:13:42.500,15:13:42.510,0.46328184,0.31
GAZ ,15:16:39.750,15:16:39.990,0.33279353,0.83
GAZ ,15:19:49.930,15:19:50.280,0.277906,0.83
GAZ ,15:20:35.020,15:20:35.000,0.28878796,0.65
GAZ ,15:21:38.450,15:21:38.490,0.81133676,0.39
GAZ ,15:26:34.930,15:26:35.000,0.45163426,0.93
GAZ ,15:27:34.800,15:27:34.790,0.70415044,0.53
GAZ ,15:29:08.340,15:29:08.290,0.5101235,0.44
GAZ ,15:33:55.480,15:33:56.000,0.2855487,0.84
GAZ ,15:38:06.230,15:38:06.210,0.9147414,0.73
GAZ ,15:40:19.110,15:40:19.000,0.33446628,0.94
GAZ ,15:41:52.480,15:41:52.000,0.2800623,0.65
GAZ ,15:45:55.560,15:45:55.000,0.41045412,0.89
GAZ ,15:49:24.430,15:49:25.000,0.31606945,0.82
GAZ ,15:50:06.720,15:50:07.000,0.4736693,0.74
GAZ ,15:51:36.390,15:51:37.000,0.29623896,0.89
GAZ ,15:52:39.010,15:52:39.010,0.73328775,0.81
GAZ ,15:54:08.390,15:54:08.330,0.9846751,0.69
GAZ ,15:56:10.400,15:56:11.000,0.29294887,0.45
GAZ ,15:59:08.540,15:59:08.280,0.36871386,0.8
GAZ ,16:03:31.010,16:03:31.000,0.60970813,0.95
GAZ ,16:07:01.240,16:07:01.000,0.379603,0.91
GAZ ,16:09:38.900,16:09:39.060,0.27241847,0.22
GAZ ,16:10:57.520,16:10:57.430,0.41886425,0.45
GAZ ,16:12:45.720,16:12:46.010,0.9802152,0.63
GAZ ,16:13:04.280,16:13:04.390,0.44515947,0.66
GAZ ,16:14:41.210,16:14:41.110,0.9415354,0.53
GAZ ,16:17:19.630,16:17:20.000,0.32720476,0.58
GAZ ,16:18:19.770,16:18:19.000,0.28960937,0.57
GAZ ,16:22:06.200,16:22:07.000,0.47256246,0.85
GAZ ,16:26:34.780,16:26:34.760,0.4308365,0.38
GAZ ,16:28:15.440,16:28:15.000,0.84074986,0.33
GAZ ,16:31:21.420,16:31:21.000,0.370412,0.87
GAZ ,16:41:07.850,16:41:08.000,0.46194434,0.89
GAZ ,16:43:48.200,16:43:49.000,0.30564585,0.41
GAZ ,16:54:05.130,16:54:05.000,0.46594265,0.82
GAZ ,16:58:11.080,16:58:11.060,0.4658441,0.58
GAZ ,17:00:43.200,17:00:43.000,0.91991204,0.9
GAZ ,17:01:38.270,17:01:38.280,0.36681762,0.2
GAZ ,17:07:06.200,17:07:06.320,0.41934004,0.52
GAZ ,17:09:47.890,17:09:48.000,0.32248977,0.89
GAZ ,17:11:29.550,17:11:29.550,0.98549205,0.53
GAZ ,17:12:07.170,17:12:07.000,0.4052404,0.93
GAZ ,17:15:52.550,17:15:52.730,0.3077216,0.15
GAZ ,17:17:54.220,17:17:54.270,0.80268,0.69
GAZ ,17:21:09.100,17:21:09.000,0.35203376,0.95
GAZ ,17:24:52.880,17:24:53.000,0.5310296,0.93
GAZ ,17:26:45.510,17:26:46.000,0.56396806,0.84
GAZ ,17:29:49.470,17:29:49.000,0.34116474,0.53
GAZ ,17:31:05.340,17:31:05.250,0.43349978,0.23
GAZ ,17:31:41.470,17:31:41.000,0.41255116,0.77
GAZ ,17:33:09.440,17:33:09.000,0.34634882,0.86
GAZ ,17:39:37.470,17:39:37.000,0.38840148,0.75
GAZ ,17:43:21.460,17:43:22.000,0.3568247,0.64
GAZ ,17:44:36.540,17:44:37.000,0.36907938,0.67
GAZ ,17:44:49.470,17:44:49.000,0.5958679,0.83
GAZ ,17:46:37.530,17:46:37.560,0.7008392,0.84
GAZ ,17:51:51.630,17:51:52.000,0.43655166,0.87
GAZ ,17:54:40.020,17:54:40.000,0.7927209,0.91
GAZ ,17:55:54.530,17:55:54.410,0.35731888,0.25
GAZ ,17:57:37.300,17:57:37.000,0.4515121,0.83
GAZ ,17:59:52.270,17:59:52.020,0.7656769,0.9
GAZ ,18:01:36.920,18:01:36.850,0.53692245,0.77
GAZ ,18:03:06.530,18:03:07.000,0.35901976,0.86
GAZ ,18:04:14.320,18:04:14.760,0.5115466,0.31
GAZ ,18:05:22.300,18:05:22.000,0.40785366,0.82
GAZ ,18:07:13.600,18:07:13.670,0.74318326,0.72
GAZ ,18:15:33.580,18:15:33.550,0.41485944,0.75
GAZ ,18:17:50.370,18:17:49.990,0.5343264,0.22
GAZ ,18:24:10.730,18:24:11.000,0.27413845,0.8
GAZ ,18:25:49.810,18:25:49.770,0.49460438,0.77
GAZ ,18:26:33.740,18:26:33.870,0.330796,0.51
GAZ ,18:28:36.420,18:28:36.510,0.8305892,0.52
GAZ ,18:31:23.580,18:31:23.590,0.5102301,0.43
GAZ ,18:35:25.090,18:35:25.000,0.42273727,0.9
GAZ ,18:36:21.120,18:36:21.000,0.86834383,0.86
GAZ ,18:38:38.960,18:38:39.030,0.3013895,0.44
GAZ ,18:47:53.110,18:47:53.010,0.5117334,0.47
GAZ ,18:51:31.050,18:51:31.000,0.84044224,0.94
GAZ ,18:53:53.380,18:53:53.310,0.9479172,0.76
GAZ ,18:54:37.360,18:54:37.060,0.45683238,0.14
GAZ ,18:57:23.890,18:57:23.820,0.48482025,0.58
GAZ ,18:58:20.490,18:58:20.500,0.5005921,0.46
GAZ ,18:58:52.890,18:58:52.840,0.48797873,0.8
GAZ ,19:02:02.610,19:02:02.570,0.7759799,0.46
GAZ ,19:06:06.660,19:06:06.690,0.48817256,0.47
GAZ ,19:06:53.750,19:06:53.000,0.41016164,0.61
GAZ ,19:07:38.740,19:07:39.000,0.50820535,0.45
GAZ ,19:09:02.860,19:09:03.000,0.35527247,0.93
GAZ ,19:12:49.510,19:12:49.000,0.4691787,0.54
GAZ ,19:15:13.140,19:15:13.000,0.46304038,0.94
GAZ ,19:25:06.300,19:25:06.990,0.41863626,0.35
GAZ ,19:28:23.060,19:28:23.000,0.29337764,0.72
GAZ ,19:29:54.640,19:29:55.000,0.3053087,0.92
GAZ ,19:30:58.870,19:30:58.750,0.57741416,0.36
GAZ ,19:34:18.360,19:34:18.370,0.99153954,0.68
GAZ ,19:45:08.800,19:45:09.480,0.27239317,0.21
GAZ ,19:48:16.820,19:48:16.000,0.36619097,0.38
GAZ ,19:48:57.760,19:48:57.990,0.3822565,0.57
GAZ ,19:49:59.630,19:49:59.720,0.8591804,0.6
GAZ ,19:56:19.820,19:56:19.810,0.38029623,0.48
GAZ ,20:01:29.350,20:01:29.390,0.9874644,0.64
GAZ ,20:10:24.440,20:10:24.510,0.88341284,0.72
GAZ ,20:12:07.770,20:12:08.000,0.28119054,0.48
GAZ ,20:22:15.600,20:22:16.330,0.3505128,0.7
GAZ ,20:24:37.780,20:24:37.000,0.35085127,0.4
GAZ ,20:27:19.630,20:27:19.000,0.35987985,0.54
GAZ ,20:32:08.450,20:32:08.000,0.30064178,0.81
GAZ ,20:35:19.630,20:35:19.000,0.33549997,0.68
GAZ ,20:37:55.350,20:37:55.010,0.70676315,0.92
GAZ ,20:44:18.760,20:44:19.000,0.69471526,0.93
GAZ ,20:49:37.120,20:49:37.000,0.43573824,0.92
GAZ ,20:50:52.650,20:50:52.740,0.4028512,0.48
GAZ ,20:56:09.420,20:56:09.010,0.4798692,0.68
GAZ ,20:57:58.070,20:57:58.010,0.44213262,0.77
GAZ ,21:02:20.370,21:02:20.400,0.78605235,0.6
GAZ ,21:06:37.620,21:06:37.000,0.45427015,0.69
GAZ ,21:13:03.400,21:13:04.010,0.91696703,0.63
GAZ ,21:13:53.010,21:13:53.190,0.35338444,0.18
GAZ ,21:17:58.840,21:17:58.990,0.2959388,0.71
GAZ ,21:23:53.150,21:23:53.720,0.30509767,0.42
GAZ ,21:27:23.640,21:27:24.000,0.73891807,0.79
GAZ ,21:28:28.630,21:28:28.020,0.5160821,0.76
GAZ ,21:32:20.890,21:32:20.960,0.48115095,0.6
GAZ ,21:37:15.290,21:37:15.000,0.5762574,0.89
GAZ ,21:38:53.470,21:38:53.720,0.7647541,0.29
GAZ ,21:41:45.120,21:41:46.010,0.4298047,0.86
GAZ ,21:44:16.340,21:44:16.390,0.34428942,0.85
GAZ ,21:45:59.330,21:45:59.110,0.3086535,0.58
GAZ ,21:48:34.940,21:48:35.000,0.35175902,0.82
GAZ ,21:51:08.970,21:51:09.210,0.46561766,0.42
GAZ ,21:51:37.190,21:51:37.000,0.2798343,0.82
GAZ ,22:01:07.170,22:01:07.000,0.49410483,0.61
GAZ ,22:04:18.790,22:04:19.000,0.32909858,0.68
GAZ ,22:07:18.860,22:07:18.690,0.27033454,0.11
GAZ ,22:08:52.730,22:08:53.000,0.30240196,0.92
GAZ ,22:10:10.490,22:10:10.710,0.46715435,0.47
GAZ ,22:10:48.330,22:10:48.000,0.4108632,0.54
GAZ ,22:14:19.780,22:14:19.800,0.34010953,0.27
GAZ ,22:20:52.030,22:20:52.000,0.57024926,0.93
GAZ ,22:22:52.950,22:22:53.000,0.36711097,0.95
