station,EQTransformer_pick_time,EQCCT_pick_time,EQTransformer_pick_score,EQCCT_score
SVSK,01:27:26.000,01:27:26.070,0.95,0.616
SVSK,01:34:34.000,01:34:34.000,0.93,0.711
SVSK,01:40:21.510,01:40:21.460,0.75,0.487
SVSK,01:40:21.510,01:40:21.460,0.75,0.775
SVSK,01:40:21.510,01:40:21.480,0.75,0.765
SVSK,01:40:21.510,01:40:21.490,0.75,0.725
SVSK,01:41:52.730,01:41:52.010,0.25,0.556
SVSK,01:47:20.270,01:47:20.100,0.63,0.157
SVSK,01:47:20.270,01:47:20.100,0.63,0.131
SVSK,01:47:20.270,01:47:20.100,0.63,0.394
SVSK,01:52:25.300,01:52:25.090,0.64,0.529
SVSK,01:52:25.300,01:52:25.090,0.64,0.327
SVSK,01:52:25.300,01:52:25.130,0.64,0.214
SVSK,01:55:44.280,01:55:44.000,0.67,0.909
SVSK,01:55:44.280,01:55:44.290,0.67,0.426
SVSK,01:55:44.280,01:55:44.290,0.67,0.414
SVSK,01:57:07.720,01:57:07.610,0.49,0.119
TAHT,05:01:22.000,05:01:22.000,0.95,0.875
TAHT,05:01:22.000,05:01:22.000,0.95,0.859
TAHT,05:01:22.000,05:01:22.000,0.95,0.841
TAHT,05:01:22.000,05:01:22.000,0.95,0.904
TAHT,05:03:15.000,05:03:14.870,0.91,0.476
TAHT,05:03:15.000,05:03:14.870,0.91,0.336
TAHT,05:03:15.000,05:03:14.900,0.91,0.505
TAHT,05:03:59.730,05:03:59.750,0.77,0.858
TAHT,05:03:59.730,05:03:59.750,0.77,0.87
TAHT,05:03:59.730,05:03:59.750,0.77,0.874
TAHT,05:03:59.730,05:03:59.750,0.77,0.88
TAHT,05:06:46.320,05:06:47.040,0.31,0.129
TOKT,01:27:43.000,01:27:43.490,0.51,0.115
TOKT,01:29:07.000,01:29:06.000,0.66,0.811
TOKT,01:34:43.000,01:34:43.020,0.74,0.129
TOKT,01:41:38.380,01:41:38.660,0.38,0.151
TOKT,01:41:38.380,01:41:38.750,0.38,0.211
TOKT,01:48:20.320,01:48:20.030,0.36,0.348
TOKT,01:48:20.320,01:48:20.380,0.36,0.447
TOKT,01:48:20.320,01:48:20.380,0.36,0.425
TOKT,01:52:31.000,01:52:30.000,0.87,0.2
TOKT,01:52:31.000,01:52:30.290,0.87,0.102
URFA,14:00:28.010,14:00:27.090,0.59,0.461
URFA,14:00:28.010,14:00:27.210,0.59,0.539
URFA,14:00:28.010,14:00:28.010,0.59,0.59
URFA,14:01:53.720,14:01:53.640,0.42,0.171
URFA,14:03:31.000,14:03:31.000,0.63,0.884
URFA,14:03:31.000,14:03:31.040,0.63,0.279
URFA,14:03:31.000,14:03:31.040,0.63,0.353
URFA,14:04:45.000,14:04:45.000,0.91,0.429
URFA,14:08:48.720,14:08:48.750,0.68,0.684
URFA,14:08:48.720,14:08:48.810,0.68,0.48
URFA,14:09:38.380,14:09:38.010,0.16,0.213
URFA,14:10:36.000,14:10:35.840,0.9,0.391
URFA,14:10:36.000,14:10:35.860,0.9,0.464
URFA,14:10:36.000,14:10:36.000,0.9,0.794
URFA,14:15:40.000,14:15:40.000,0.24,0.444
URFA,14:17:41.000,14:17:41.090,0.69,0.217
URFA,14:17:41.000,14:17:41.790,0.69,0.303
URFA,14:21:10.840,14:21:11.240,0.55,0.792
URFA,14:21:10.840,14:21:11.240,0.55,0.771
URFA,14:21:10.840,14:21:11.250,0.55,0.584
URFA,14:21:10.840,14:21:11.270,0.55,0.703
URFA,14:23:02.290,14:23:02.260,0.4,0.324
URFA,14:23:02.290,14:23:02.260,0.4,0.632
URFA,14:23:02.290,14:23:02.290,0.4,0.66
URFA,14:23:54.000,14:23:53.000,0.36,0.562
URFA,14:25:01.000,14:25:01.550,0.75,0.302
URFA,14:25:01.000,14:25:01.580,0.75,0.232
URFA,14:25:17.000,14:25:17.000,0.72,0.61
URFA,14:27:35.000,14:27:34.880,0.85,0.27
URFA,14:27:35.000,14:27:34.880,0.85,0.287
URFA,14:27:35.000,14:27:34.910,0.85,0.237
URFA,14:28:22.000,14:28:21.000,0.6,0.637
URFA,14:28:22.000,14:28:21.730,0.6,0.104
URFA,14:28:22.000,14:28:21.730,0.6,0.291
URFA,14:31:21.260,14:31:21.000,0.63,0.684
URFA,14:31:21.260,14:31:21.390,0.63,0.376
URFA,14:31:21.260,14:31:21.390,0.63,0.746
URFA,14:31:21.260,14:31:21.400,0.63,0.496
URFA,14:33:03.080,14:33:03.060,0.84,0.481
URFA,14:33:03.080,14:33:03.060,0.84,0.596
URFA,14:33:03.080,14:33:03.060,0.84,0.877
URFA,14:33:03.080,14:33:03.060,0.84,0.874
URFA,14:33:25.790,14:33:26.340,0.31,0.212
URFA,14:33:25.790,14:33:26.640,0.31,0.308
URFA,14:34:22.000,14:34:21.000,0.95,0.191
URFA,14:35:57.000,14:35:56.000,0.8,0.595
URFA,14:38:29.000,14:38:29.000,0.82,0.788
URFA,14:38:29.000,14:38:29.670,0.82,0.32
URFA,14:38:29.000,14:38:29.670,0.82,0.176
URFA,14:39:34.380,14:39:34.530,0.49,0.219
URFA,14:44:39.000,14:44:39.710,0.9,0.126
URFA,14:44:39.000,14:44:39.730,0.9,0.241
URFA,14:45:43.650,14:45:44.000,0.31,0.656
URFA,14:47:02.000,14:47:01.550,0.6,0.314
URFA,14:47:02.000,14:47:01.610,0.6,0.458
URFA,14:47:02.000,14:47:01.640,0.6,0.498
URFA,14:50:30.000,14:50:30.080,0.12,0.351
URFA,14:50:30.000,14:50:30.130,0.12,0.223
URFA,14:50:30.000,14:50:30.170,0.12,0.102
URFA,14:51:30.460,14:51:30.000,0.4,0.829
URFA,14:51:30.460,14:51:30.400,0.4,0.209
URFA,14:51:30.460,14:51:30.410,0.4,0.388
URFA,14:51:30.460,14:51:30.410,0.4,0.596
URFA,14:51:30.460,14:51:30.410,0.4,0.394
URFA,14:53:27.000,14:53:26.660,0.9,0.416
URFA,14:53:59.570,14:53:59.860,0.35,0.424
URFA,14:53:59.570,14:53:59.980,0.35,0.212
URFA,14:58:08.710,14:58:08.000,0.44,0.724
URFA,14:58:08.710,14:58:08.530,0.44,0.528
URFA,14:58:08.710,14:58:08.530,0.44,0.615
URFA,14:58:08.710,14:58:08.530,0.44,0.443
UVEZ,14:30:13.000,14:30:12.290,0.57,0.101
UVEZ,16:10:17.000,16:10:17.000,0.58,0.366
UVEZ,16:16:04.000,16:16:03.980,0.89,0.166
UVEZ,16:44:51.000,16:44:52.000,0.44,0.565
VRTB,01:18:52.010,01:18:52.000,0.27,0.742
VRTB,01:25:57.680,01:25:57.660,0.79,0.882
VRTB,01:25:57.680,01:25:57.660,0.79,0.856
VRTB,01:25:57.680,01:25:57.660,0.79,0.855
VRTB,01:25:57.680,01:25:57.670,0.79,0.723
VRTB,01:25:57.680,01:25:57.670,0.79,0.846
VRTB,01:27:17.600,01:27:17.590,0.73,0.769
VRTB,01:27:17.600,01:27:17.600,0.73,0.821
VRTB,01:27:17.600,01:27:17.610,0.73,0.727
VRTB,01:27:17.600,01:27:17.610,0.73,0.547
VRTB,01:28:04.210,01:28:04.000,0.49,0.28
VRTB,01:35:53.730,01:35:53.800,0.81,0.743
VRTB,01:35:53.730,01:35:53.800,0.81,0.754
VRTB,01:35:53.730,01:35:53.800,0.81,0.709
VRTB,01:35:53.730,01:35:53.840,0.81,0.532
VRTB,01:44:44.000,01:44:43.830,0.64,0.802
VRTB,01:44:44.000,01:44:43.830,0.64,0.802
VRTB,01:44:44.000,01:44:43.830,0.64,0.799
VRTB,01:44:44.000,01:44:43.870,0.64,0.599
VRTB,01:46:58.000,01:46:58.000,0.86,0.893
VRTB,01:46:58.000,01:46:58.010,0.86,0.57
VRTB,01:46:58.000,01:46:58.030,0.86,0.524
VRTB,01:46:58.000,01:46:58.030,0.86,0.287
VRTB,01:48:01.000,01:48:01.050,0.96,0.382
VRTB,01:48:01.000,01:48:01.140,0.96,0.36
VRTB,01:48:01.000,01:48:01.240,0.96,0.593
VRTB,01:56:33.010,01:56:33.000,0.44,0.324
VRTB,01:56:33.010,01:56:33.490,0.44,0.114
YAYX,11:05:20.000,11:05:19.000,0.81,0.49
YAYX,11:05:20.000,11:05:19.550,0.81,0.126
YAYX,11:05:20.000,11:05:19.730,0.81,0.3
YAYX,11:06:19.990,11:06:20.000,0.55,0.378
YAYX,11:17:10.040,11:17:10.000,0.2,0.379
YAYX,11:24:12.940,11:24:12.910,0.75,0.216
YAYX,11:24:12.940,11:24:12.910,0.75,0.492
YAYX,11:24:12.940,11:24:12.910,0.75,0.594
YAYX,11:24:12.940,11:24:12.910,0.75,0.709
YAYX,11:34:56.000,11:34:55.980,0.53,0.178
YAYX,11:36:18.000,11:36:18.000,0.92,0.56
YAYX,11:39:41.200,11:39:40.990,0.55,0.107
YAYX,11:39:41.200,11:39:40.990,0.55,0.717
YAYX,11:39:41.200,11:39:41.000,0.55,0.766
YAYX,11:39:41.200,11:39:41.000,0.55,0.77
YAYX,11:40:22.000,11:40:21.000,0.57,0.772
YAYX,11:40:22.000,11:40:21.160,0.57,0.531
YAYX,11:40:22.000,11:40:21.210,0.57,0.526
YAYX,11:44:56.000,11:44:56.010,0.84,0.455
YAYX,11:50:44.000,11:50:45.000,0.23,0.59
YAYX,11:56:38.010,11:56:38.000,0.88,0.23
YAYX,11:56:38.010,11:56:38.010,0.88,0.369
YAYX,14:02:46.000,14:02:46.000,0.83,0.433
YAYX,14:02:46.000,14:02:46.000,0.83,0.565
YAYX,14:07:12.560,14:07:12.590,0.91,0.893
YAYX,14:07:12.560,14:07:12.590,0.91,0.898
YAYX,14:07:12.560,14:07:12.590,0.91,0.899
YAYX,14:07:12.560,14:07:12.590,0.91,0.904
YAYX,14:07:12.560,14:07:12.600,0.91,0.494
YAYX,14:15:39.000,14:15:38.000,0.72,0.242
YAYX,14:15:39.000,14:15:39.000,0.72,0.323
YAYX,14:15:39.000,14:15:40.000,0.72,0.579
YAYX,14:21:28.000,14:21:28.010,0.48,0.472
YAYX,14:25:40.000,14:25:39.990,0.26,0.361
YAYX,14:25:40.000,14:25:40.000,0.26,0.161
YAYX,14:27:40.000,14:27:39.000,0.67,0.172
YAYX,14:42:24.000,14:42:23.980,0.59,0.101
YAYX,14:45:28.720,14:45:28.660,0.89,0.591
YAYX,14:45:28.720,14:45:28.670,0.89,0.582
YAYX,14:45:28.720,14:45:28.670,0.89,0.597
YAYX,14:45:28.720,14:45:28.670,0.89,0.56
YAYX,14:54:39.000,14:54:38.040,0.47,0.14
YESY,02:34:16.960,02:34:16.800,0.67,0.583
YESY,02:34:16.960,02:34:16.800,0.67,0.559
YESY,02:34:16.960,02:34:16.800,0.67,0.619
YESY,02:34:16.960,02:34:16.880,0.67,0.371
YESY,02:49:06.990,02:49:06.970,0.76,0.201
YESY,02:54:17.720,02:54:17.640,0.66,0.651
YESY,02:54:17.720,02:54:17.680,0.66,0.828
YESY,02:54:17.720,02:54:17.690,0.66,0.556
YESY,02:54:17.720,02:54:18.000,0.66,0.751
YESY,11:01:52.080,11:01:52.000,0.77,0.926
YESY,11:01:52.080,11:01:52.020,0.77,0.851
YESY,11:01:52.080,11:01:52.020,0.77,0.864
YESY,11:01:52.080,11:01:52.020,0.77,0.856
YESY,11:01:52.080,11:01:52.030,0.77,0.813
YESY,11:04:31.510,11:04:31.530,0.74,0.688
YESY,11:04:31.510,11:04:31.530,0.74,0.868
YESY,11:04:31.510,11:04:31.530,0.74,0.872
YESY,11:04:31.510,11:04:31.530,0.74,0.879
YESY,11:04:31.510,11:04:31.530,0.74,0.861
YESY,11:13:17.000,11:13:17.150,0.92,0.26
YESY,11:14:42.000,11:14:42.800,0.18,0.813
YESY,11:14:42.000,11:14:42.800,0.18,0.86
YESY,11:14:42.000,11:14:42.800,0.18,0.882
YESY,11:14:42.000,11:14:42.800,0.18,0.85
YESY,11:28:47.280,11:28:47.300,0.61,0.732
YESY,11:28:47.280,11:28:47.300,0.61,0.738
YESY,11:28:47.280,11:28:47.310,0.61,0.756
YESY,11:28:47.280,11:28:47.330,0.61,0.733
YESY,11:29:45.000,11:29:44.290,0.38,0.639
YESY,11:29:45.000,11:29:44.330,0.38,0.645
YESY,11:29:45.000,11:29:44.330,0.38,0.638
YESY,11:29:45.000,11:29:44.330,0.38,0.546
YESY,11:34:43.720,11:34:43.640,0.79,0.724
YESY,11:34:43.720,11:34:43.640,0.79,0.743
YESY,11:34:43.720,11:34:43.650,0.79,0.595
YESY,11:34:43.720,11:34:43.680,0.79,0.727
YESY,11:36:19.000,11:36:18.510,0.71,0.108
YESY,11:48:43.320,11:48:43.330,0.79,0.338
YESY,11:48:43.320,11:48:43.370,0.79,0.832
YESY,11:48:43.320,11:48:43.370,0.79,0.823
YESY,11:48:43.320,11:48:43.370,0.79,0.826
YESY,11:48:43.320,11:48:43.370,0.79,0.798
YESY,11:54:45.000,11:54:44.660,0.85,0.778
YESY,11:54:45.000,11:54:44.680,0.85,0.771
YESY,11:54:45.000,11:54:44.680,0.85,0.809
YESY,11:54:45.000,11:54:44.700,0.85,0.742
YESY,13:04:05.000,13:04:04.670,0.21,0.133
YESY,13:12:41.500,13:12:41.070,0.16,0.184
YESY,13:14:48.840,13:14:48.880,0.4,0.268
YESY,13:14:48.840,13:14:48.960,0.4,0.76
YESY,13:14:48.840,13:14:48.960,0.4,0.48
YESY,13:16:56.840,13:16:56.850,0.85,0.865
YESY,13:16:56.840,13:16:56.860,0.85,0.913
YESY,13:16:56.840,13:16:56.860,0.85,0.904
YESY,13:16:56.840,13:16:56.860,0.85,0.904
YESY,13:16:56.840,13:16:56.860,0.85,0.888
YESY,13:18:21.000,13:18:20.010,0.73,0.149
YESY,13:34:49.820,13:34:49.700,0.57,0.672
YESY,13:34:49.820,13:34:49.700,0.57,0.697
YESY,13:34:49.820,13:34:49.700,0.57,0.723
YESY,13:34:49.820,13:34:49.700,0.57,0.372
YESY,13:39:45.000,13:39:45.060,0.61,0.178
YESY,13:54:50.910,13:54:50.630,0.75,0.333
YESY,13:54:50.910,13:54:50.660,0.75,0.794
YESY,13:54:50.910,13:54:50.660,0.75,0.833
YESY,13:54:50.910,13:54:50.660,0.75,0.821
YESY,13:54:50.910,13:54:50.660,0.75,0.827
YESY,14:11:03.010,14:11:04.010,0.78,0.194
YESY,14:14:51.000,14:14:51.590,0.74,0.123
YESY,14:14:51.000,14:14:51.640,0.74,0.747
YESY,14:14:51.000,14:14:51.640,0.74,0.748
YESY,14:14:51.000,14:14:51.640,0.74,0.774
YESY,14:17:42.990,14:17:42.010,0.78,0.571
YESY,14:21:30.000,14:21:29.980,0.53,0.195
YESY,14:34:52.990,14:34:52.640,0.7,0.846
YESY,14:34:52.990,14:34:52.640,0.7,0.825
YESY,14:34:52.990,14:34:52.640,0.7,0.752
YESY,14:34:52.990,14:34:52.650,0.7,0.811
YESY,14:42:19.720,14:42:19.060,0.7,0.222
YESY,14:51:39.000,14:51:38.780,0.81,0.552
YESY,14:51:39.000,14:51:38.780,0.81,0.688
YESY,14:51:39.000,14:51:38.780,0.81,0.679
YESY,14:52:15.000,14:52:14.380,0.36,0.118
YESY,14:52:15.000,14:52:16.000,0.36,0.134
YESY,14:54:33.000,14:54:32.810,0.81,0.291
YESY,14:54:54.000,14:54:54.000,0.94,0.498
YESY,16:02:53.000,16:02:52.380,0.33,0.126
YESY,16:10:29.340,16:10:29.270,0.74,0.84
YESY,16:10:29.340,16:10:29.270,0.74,0.846
YESY,16:10:29.340,16:10:29.280,0.74,0.835
YESY,16:10:29.340,16:10:29.290,0.74,0.614
YESY,16:10:29.340,16:10:29.300,0.74,0.822
YESY,16:14:57.000,16:14:57.680,0.38,0.728
YESY,16:14:57.000,16:14:57.680,0.38,0.603
YESY,16:14:57.000,16:14:57.700,0.38,0.68
YESY,16:14:57.000,16:14:57.700,0.38,0.729
YESY,16:17:26.400,16:17:26.500,0.27,0.614
YESY,16:17:26.400,16:17:26.510,0.27,0.733
YESY,16:17:26.400,16:17:26.510,0.27,0.31
YESY,16:17:26.400,16:17:26.530,0.27,0.726
YESY,16:17:26.400,16:17:26.530,0.27,0.738
YESY,16:18:23.800,16:18:23.800,0.44,0.694
YESY,16:18:23.800,16:18:23.840,0.44,0.744
YESY,16:18:23.800,16:18:23.840,0.44,0.683
YESY,16:18:23.800,16:18:23.860,0.44,0.625
YESY,16:25:41.000,16:25:41.010,0.23,0.15
YESY,16:27:08.000,16:27:07.930,0.77,0.209
YESY,16:32:54.380,16:32:53.980,0.4,0.385
YESY,16:34:58.740,16:34:58.970,0.68,0.601
YESY,16:34:58.740,16:34:58.970,0.68,0.407
YESY,16:34:58.740,16:34:58.970,0.68,0.393
YESY,16:58:18.000,16:58:17.300,0.28,0.175
YOZ ,11:06:10.010,11:06:09.610,0.76,0.328
YOZ ,11:06:10.010,11:06:10.000,0.76,0.756
YOZ ,11:06:10.010,11:06:10.510,0.76,0.393
YOZ ,11:08:45.000,11:08:45.070,0.81,0.173
YOZ ,11:12:05.000,11:12:04.000,0.35,0.403
YOZ ,11:27:31.000,11:27:30.970,0.75,0.432
YOZ ,11:31:23.000,11:31:22.000,0.82,0.389
YOZ ,11:36:09.000,11:36:09.000,0.56,0.7
YOZ ,11:40:15.000,11:40:14.650,0.72,0.226
YOZ ,11:40:15.000,11:40:16.000,0.72,0.817
YOZ ,11:56:32.000,11:56:31.640,0.69,0.275
YOZ ,11:56:32.000,11:56:31.840,0.69,0.191
YOZ ,11:56:32.000,11:56:32.000,0.69,0.863
YOZ ,13:00:43.000,13:00:42.930,0.88,0.283
YOZ ,13:00:43.000,13:00:42.980,0.88,0.55
YOZ ,13:04:05.000,13:04:05.090,0.2,0.174
YOZ ,13:09:45.000,13:09:45.560,0.58,0.128
YOZ ,13:09:45.000,13:09:45.950,0.58,0.153
YOZ ,13:17:08.610,13:17:08.010,0.11,0.168
YOZ ,13:18:17.000,13:18:16.000,0.93,0.355
YOZ ,13:18:17.000,13:18:16.870,0.93,0.406
YOZ ,13:18:17.000,13:18:16.930,0.93,0.203
YOZ ,13:18:17.000,13:18:17.000,0.93,0.842
YOZ ,13:21:51.000,13:21:52.000,0.52,0.254
YOZ ,13:22:37.030,13:22:37.180,0.14,0.11
YOZ ,13:39:51.000,13:39:52.000,0.94,0.886
YOZ ,13:45:31.000,13:45:31.000,0.92,0.612
YOZ ,13:59:23.720,13:59:23.310,0.66,0.159
