,file_name,begin_time,phase_time,phase_score,phase_type,station_id
551,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:32:05.180000Z,0.184,P,YESY
552,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:34:16.800000Z,0.583,P,YESY
553,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:34:16.800000Z,0.559,P,YESY
554,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:34:16.800000Z,0.619,P,YESY
555,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:34:16.880000Z,0.371,P,YESY
556,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:49:06.970000Z,0.201,P,YESY
557,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:54:17.680000Z,0.828,P,YESY
558,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:54:17.640000Z,0.651,P,YESY
559,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:54:17.690000Z,0.556,P,YESY
560,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:54:18.000000Z,0.751,P,YESY
561,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:54:40.290000Z,0.147,P,YESY
563,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:14:15.700000Z,0.345,S,YESY
564,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:14:15.770000Z,0.409,S,YESY
565,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:14:15.860000Z,0.413,S,YESY
566,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:14:15.860000Z,0.409,S,YESY
567,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:24:02.560000Z,0.153,S,YESY
568,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:24:02.530000Z,0.11,S,YESY
569,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:32:09.230000Z,0.154,S,YESY
570,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:32:09.230000Z,0.12,S,YESY
571,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:34:21.890000Z,0.397,S,YESY
572,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:34:16.830000Z,0.197,S,YESY
573,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:34:16.850000Z,0.101,S,YESY
574,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:34:16.830000Z,0.193,S,YESY
575,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:34:21.870000Z,0.189,S,YESY
576,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:42:07.550000Z,0.15,S,YESY
577,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:44:31.600000Z,0.2,S,YESY
578,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:44:31.600000Z,0.268,S,YESY
579,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:44:35.630000Z,0.144,S,YESY
580,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:54:22.830000Z,0.438,S,YESY
581,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:54:17.750000Z,0.366,S,YESY
582,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:54:17.730000Z,0.221,S,YESY
583,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:54:17.730000Z,0.243,S,YESY
584,YESY_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:54:49.810000Z,0.202,S,YESY
584,BLVD_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:01:18.430000Z,0.662,P,BLVD
586,BLVD_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:01:30.130000Z,0.29,S,BLVD
587,BLVD_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:01:30.170000Z,0.358,S,BLVD
588,BLVD_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:01:30.170000Z,0.379,S,BLVD
588,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:01:56.000000Z,0.191,P,CHOM
589,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:02:09.420000Z,0.19,P,CHOM
590,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:03:19.980000Z,0.1,P,CHOM
591,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:05:39.580000Z,0.125,P,CHOM
592,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:05:39.490000Z,0.418,P,CHOM
593,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:05:39.460000Z,0.287,P,CHOM
594,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:05:40.000000Z,0.85,P,CHOM
595,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:09:23.980000Z,0.103,P,CHOM
596,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:11:22.000000Z,0.658,P,CHOM
597,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:12:40.990000Z,0.158,P,CHOM
598,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:13:12.290000Z,0.106,P,CHOM
599,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:17:10.010000Z,0.266,P,CHOM
600,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:17:10.040000Z,0.228,P,CHOM
601,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:17:10.000000Z,0.854,P,CHOM
602,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:19:18.270000Z,0.429,P,CHOM
603,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:19:18.270000Z,0.635,P,CHOM
604,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:19:18.290000Z,0.592,P,CHOM
605,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:19:18.190000Z,0.422,P,CHOM
606,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:19:18.190000Z,0.345,P,CHOM
607,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:23:20.000000Z,0.208,P,CHOM
608,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:23:33.000000Z,0.163,P,CHOM
609,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:25:31.980000Z,0.186,P,CHOM
610,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:25:31.770000Z,0.252,P,CHOM
611,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:25:31.630000Z,0.233,P,CHOM
612,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:25:31.990000Z,0.566,P,CHOM
613,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:27:46.930000Z,0.337,P,CHOM
614,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:29:18.000000Z,0.762,P,CHOM
615,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:29:40.000000Z,0.756,P,CHOM
616,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:33:57.460000Z,0.179,P,CHOM
617,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:33:57.390000Z,0.384,P,CHOM
618,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:33:57.390000Z,0.601,P,CHOM
619,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:33:57.390000Z,0.439,P,CHOM
620,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:33:57.350000Z,0.349,P,CHOM
621,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:36:08.000000Z,0.174,P,CHOM
622,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:43:29.600000Z,0.102,P,CHOM
623,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:43:29.610000Z,0.358,P,CHOM
624,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:43:29.580000Z,0.141,P,CHOM
625,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:46:34.000000Z,0.174,P,CHOM
626,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:46:41.000000Z,0.867,P,CHOM
627,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:49:35.980000Z,0.132,P,CHOM
628,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:56:45.270000Z,0.209,P,CHOM
629,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:56:45.180000Z,0.169,P,CHOM
631,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:02:20.090000Z,0.23,S,CHOM
632,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:02:20.090000Z,0.285,S,CHOM
633,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:02:20.100000Z,0.471,S,CHOM
634,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:03:31.690000Z,0.187,S,CHOM
635,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:05:49.790000Z,0.148,S,CHOM
636,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:05:49.770000Z,0.194,S,CHOM
637,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:09:51.390000Z,0.213,S,CHOM
638,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:09:51.390000Z,0.349,S,CHOM
639,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:09:51.390000Z,0.343,S,CHOM
640,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:09:51.390000Z,0.276,S,CHOM
641,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:11:26.090000Z,0.196,S,CHOM
642,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:11:26.090000Z,0.255,S,CHOM
643,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:13:12.530000Z,0.48,S,CHOM
644,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:13:12.550000Z,0.452,S,CHOM
645,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:17:17.230000Z,0.155,S,CHOM
646,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:17:17.690000Z,0.248,S,CHOM
647,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:19:42.960000Z,0.395,S,CHOM
648,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:19:42.970000Z,0.454,S,CHOM
649,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:19:42.970000Z,0.518,S,CHOM
650,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:19:42.930000Z,0.387,S,CHOM
651,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:19:42.930000Z,0.2,S,CHOM
652,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:23:44.190000Z,0.126,S,CHOM
653,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:23:44.190000Z,0.192,S,CHOM
654,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:25:43.730000Z,0.113,S,CHOM
655,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:25:43.730000Z,0.118,S,CHOM
656,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:25:43.770000Z,0.205,S,CHOM
657,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:29:41.730000Z,0.132,S,CHOM
658,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:34:18.990000Z,0.317,S,CHOM
659,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:34:18.970000Z,0.35,S,CHOM
660,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:34:18.990000Z,0.41,S,CHOM
661,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:34:18.930000Z,0.121,S,CHOM
662,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:46:53.630000Z,0.119,S,CHOM
663,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:46:53.570000Z,0.329,S,CHOM
664,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:46:53.570000Z,0.419,S,CHOM
665,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:56:57.230000Z,0.137,S,CHOM
666,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:56:57.230000Z,0.129,S,CHOM
667,CHOM_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:56:57.290000Z,0.117,S,CHOM
667,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:00:33.110000Z,0.857,P,KARO
668,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:00:33.090000Z,0.844,P,KARO
669,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:00:33.080000Z,0.787,P,KARO
670,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:01:42.110000Z,0.532,P,KARO
671,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:01:42.100000Z,0.855,P,KARO
672,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:01:42.100000Z,0.843,P,KARO
673,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:01:42.100000Z,0.853,P,KARO
674,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:01:42.000000Z,0.876,P,KARO
675,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:03:54.000000Z,0.188,P,KARO
676,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:04:07.610000Z,0.483,P,KARO
677,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:05:18.980000Z,0.424,P,KARO
678,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:06:31.770000Z,0.107,P,KARO
679,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:06:31.730000Z,0.273,P,KARO
680,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:06:31.940000Z,0.186,P,KARO
681,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:08:56.870000Z,0.81,P,KARO
682,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:08:56.870000Z,0.901,P,KARO
683,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:08:56.870000Z,0.892,P,KARO
684,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:08:56.870000Z,0.897,P,KARO
685,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:09:43.060000Z,0.883,P,KARO
686,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:09:43.060000Z,0.883,P,KARO
687,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:09:43.050000Z,0.885,P,KARO
688,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:09:43.040000Z,0.872,P,KARO
689,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:09:43.010000Z,0.915,P,KARO
690,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:10:53.000000Z,0.667,P,KARO
691,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:10:53.030000Z,0.886,P,KARO
692,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:10:53.030000Z,0.883,P,KARO
693,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:10:53.010000Z,0.903,P,KARO
694,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:10:53.000000Z,0.962,P,KARO
695,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:11:27.730000Z,0.375,P,KARO
696,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:11:27.730000Z,0.765,P,KARO
697,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:11:27.710000Z,0.647,P,KARO
698,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:12:40.060000Z,0.913,P,KARO
699,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:12:40.060000Z,0.91,P,KARO
700,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:12:40.060000Z,0.909,P,KARO
701,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:12:40.060000Z,0.903,P,KARO
702,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:12:40.030000Z,0.897,P,KARO
703,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:13:57.860000Z,0.256,P,KARO
704,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:13:57.870000Z,0.353,P,KARO
705,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:13:57.870000Z,0.448,P,KARO
706,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:15:04.870000Z,0.214,P,KARO
707,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:15:04.870000Z,0.128,P,KARO
708,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:15:43.670000Z,0.217,P,KARO
709,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:15:16.740000Z,0.766,P,KARO
710,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:15:43.680000Z,0.37,P,KARO
711,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:15:43.680000Z,0.622,P,KARO
712,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:15:43.680000Z,0.499,P,KARO
713,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:16:44.000000Z,0.123,P,KARO
714,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:17:39.930000Z,0.784,P,KARO
715,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:17:39.940000Z,0.858,P,KARO
716,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:17:39.940000Z,0.848,P,KARO
717,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:17:39.940000Z,0.84,P,KARO
718,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:17:39.960000Z,0.829,P,KARO
719,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:18:46.970000Z,0.146,P,KARO
720,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:18:46.970000Z,0.866,P,KARO
721,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:18:46.970000Z,0.849,P,KARO
722,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:18:46.990000Z,0.859,P,KARO
723,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:18:47.000000Z,0.861,P,KARO
724,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:20:37.110000Z,0.608,P,KARO
725,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:20:37.110000Z,0.432,P,KARO
726,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:20:37.110000Z,0.786,P,KARO
727,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:20:37.110000Z,0.813,P,KARO
728,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:20:37.130000Z,0.542,P,KARO
729,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:22:21.580000Z,0.145,P,KARO
730,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:22:20.000000Z,0.107,P,KARO
731,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:22:52.870000Z,0.143,P,KARO
732,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:23:39.590000Z,0.896,P,KARO
733,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:23:39.590000Z,0.893,P,KARO
734,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:23:39.600000Z,0.815,P,KARO
735,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:23:39.590000Z,0.842,P,KARO
736,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:23:39.590000Z,0.845,P,KARO
737,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:25:25.710000Z,0.274,P,KARO
738,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:25:25.550000Z,0.164,P,KARO
739,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:26:30.600000Z,0.162,P,KARO
740,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:26:30.650000Z,0.696,P,KARO
741,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:26:30.630000Z,0.592,P,KARO
742,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:26:30.600000Z,0.709,P,KARO
743,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:26:30.600000Z,0.576,P,KARO
744,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:27:34.760000Z,0.728,P,KARO
745,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:27:34.750000Z,0.817,P,KARO
746,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:27:34.750000Z,0.805,P,KARO
747,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:27:34.750000Z,0.803,P,KARO
748,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:28:44.270000Z,0.418,P,KARO
749,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:28:44.270000Z,0.797,P,KARO
750,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:28:44.290000Z,0.844,P,KARO
751,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:28:44.280000Z,0.863,P,KARO
752,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:28:44.260000Z,0.828,P,KARO
753,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:29:08.000000Z,0.494,P,KARO
754,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:29:28.000000Z,0.92,P,KARO
755,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:33:12.290000Z,0.782,P,KARO
756,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:33:12.290000Z,0.802,P,KARO
757,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:33:36.390000Z,0.86,P,KARO
758,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:33:36.360000Z,0.86,P,KARO
759,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:33:36.360000Z,0.86,P,KARO
760,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:33:36.360000Z,0.847,P,KARO
761,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:33:36.350000Z,0.635,P,KARO
762,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:38:11.270000Z,0.306,P,KARO
763,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:38:28.290000Z,0.407,P,KARO
764,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:40:15.590000Z,0.112,P,KARO
765,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:40:15.640000Z,0.351,P,KARO
766,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:40:15.640000Z,0.32,P,KARO
767,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:40:15.680000Z,0.463,P,KARO
768,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:42:01.200000Z,0.916,P,KARO
769,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:42:01.200000Z,0.926,P,KARO
770,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:42:01.200000Z,0.918,P,KARO
771,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:42:01.200000Z,0.919,P,KARO
772,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:42:01.210000Z,0.779,P,KARO
773,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:43:11.330000Z,0.378,P,KARO
774,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:43:11.390000Z,0.425,P,KARO
775,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:43:11.230000Z,0.453,P,KARO
776,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:43:56.250000Z,0.157,P,KARO
777,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:43:56.000000Z,0.259,P,KARO
778,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:44:19.000000Z,0.41,P,KARO
779,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:45:29.460000Z,0.463,P,KARO
780,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:45:29.460000Z,0.824,P,KARO
781,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:45:29.460000Z,0.791,P,KARO
782,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:45:29.460000Z,0.851,P,KARO
783,KARO_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:45:45.140000Z,0.775,P,KARO
