,file_name,begin_time,phase_time,phase_score,phase_type,station_id
86,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:47:47.300000Z,0.43007326,S,URFA
87,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:49:20.350000Z,0.31327397,P,URFA
88,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:49:35.400000Z,0.6860759,S,URFA
89,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:51:44.190000Z,0.7845392,S,URFA
90,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:52:16.040000Z,0.61587006,S,URFA
91,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:53:32.740000Z,0.6684672,S,URFA
92,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:54:26.910000Z,0.48982346,S,URFA
93,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:55:24.220000Z,0.5946105,S,URFA
94,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:57:15.580000Z,0.5665807,S,URFA
95,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:58:12.180000Z,0.5549296,S,URFA
96,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:59:18.110000Z,0.58823043,S,URFA
97,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:59:57.300000Z,0.7178386,S,URFA
98,YER _20230206_1000,2023-02-06 10:00:00,2023-02-06T10:13:43.320000Z,0.33086392,S,YER 
99,YER _20230206_1000,2023-02-06 10:00:00,2023-02-06T10:44:54.520000Z,0.7816875,S,YER 
100,ERZN_20230206_2200,2023-02-06 22:00:00,2023-02-06T22:12:06.740000Z,0.31890762,P,ERZN
101,ERZN_20230206_2200,2023-02-06 22:00:00,2023-02-06T22:12:31.960000Z,0.42404467,S,ERZN
102,SAUV_20230206_1900,2023-02-06 19:00:00,2023-02-06T19:09:22.690000Z,0.40997362,P,SAUV
103,SAUV_20230206_1900,2023-02-06 19:00:00,2023-02-06T19:09:24.110000Z,0.28671178,P,SAUV
104,SAUV_20230206_1900,2023-02-06 19:00:00,2023-02-06T19:09:26.050000Z,0.7082944,S,SAUV
105,SAUV_20230206_1900,2023-02-06 19:00:00,2023-02-06T19:38:44.820000Z,0.50130033,S,SAUV
106,SAUV_20230206_1900,2023-02-06 19:00:00,2023-02-06T19:39:19.070000Z,0.36646283,S,SAUV
107,ADVT_20230206_0000,2023-02-06 00:00:00,2023-02-06T00:32:26.980000Z,0.36068335,S,ADVT
