,file_name,begin_time,phase_time,phase_score,phase_type,station_id
4566,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:48:17.070000Z,0.29,S,KOZT
4567,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:48:32.590000Z,0.468,S,KOZT
4568,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:48:32.590000Z,0.499,S,KOZT
4569,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:48:32.590000Z,0.125,S,KOZT
4570,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:51:04.430000Z,0.23,S,KOZT
4571,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:53:29.520000Z,0.344,S,KOZT
4572,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:53:29.520000Z,0.385,S,KOZT
4573,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:54:14.270000Z,0.143,S,KOZT
4574,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:54:54.990000Z,0.359,S,KOZT
4575,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:55:12.160000Z,0.11,S,KOZT
4576,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:55:12.250000Z,0.164,S,KOZT
4577,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:55:12.270000Z,0.212,S,KOZT
4578,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:55:41.390000Z,0.141,S,KOZT
4579,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:57:37.100000Z,0.453,S,KOZT
4580,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:57:50.900000Z,0.428,S,KOZT
4581,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:57:50.900000Z,0.55,S,KOZT
4582,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:57:50.930000Z,0.359,S,KOZT
4583,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:57:50.910000Z,0.225,S,KOZT
4584,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:58:52.190000Z,0.163,S,KOZT
4585,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:58:56.270000Z,0.183,S,KOZT
4586,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:58:56.270000Z,0.172,S,KOZT
4587,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:58:56.310000Z,0.249,S,KOZT
4588,KOZT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:58:56.310000Z,0.389,S,KOZT
4588,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:37.580000Z,0.135,P,KRBG
4589,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:37.580000Z,0.251,P,KRBG
4590,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:07:42.480000Z,0.254,P,KRBG
4591,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:07:17.000000Z,0.192,P,KRBG
4592,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:35:34.130000Z,0.113,P,KRBG
4593,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:35:34.130000Z,0.238,P,KRBG
4594,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:35:34.130000Z,0.234,P,KRBG
4595,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:41:57.450000Z,0.301,P,KRBG
4596,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:44:03.580000Z,0.277,P,KRBG
4597,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:50:41.490000Z,0.283,P,KRBG
4598,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:50:43.860000Z,0.267,P,KRBG
4599,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:51:32.000000Z,0.737,P,KRBG
4601,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:35:46.170000Z,0.125,S,KRBG
4602,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:35:46.170000Z,0.119,S,KRBG
4603,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:36:20.490000Z,0.148,S,KRBG
4604,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:50:44.300000Z,0.283,S,KRBG
4605,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:50:44.320000Z,0.368,S,KRBG
4606,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:51:23.120000Z,0.421,S,KRBG
4607,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:50:48.690000Z,0.172,S,KRBG
4608,KRBG_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:51:38.190000Z,0.13,S,KRBG
4608,KTUT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:49:08.010000Z,0.162,P,KTUT
4609,KTUT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:49:22.010000Z,0.193,P,KTUT
4611,KTUT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:49:23.330000Z,0.193,S,KTUT
4612,KTUT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:49:52.950000Z,0.531,S,KTUT
4613,KTUT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:49:52.960000Z,0.566,S,KTUT
4614,KTUT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:49:52.930000Z,0.264,S,KTUT
4615,KTUT_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:49:52.930000Z,0.102,S,KTUT
4615,KULU_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:48:58.990000Z,0.244,P,KULU
4617,KULU_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:49:04.530000Z,0.139,S,KULU
4617,KULU_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:06:04.060000Z,0.188,P,KULU
4618,KULU_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:06:22.010000Z,0.231,P,KULU
4619,KULU_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:06:28.290000Z,0.115,P,KULU
4620,KULU_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:40:21.060000Z,0.142,P,KULU
4621,KULU_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:40:30.000000Z,0.623,P,KULU
4622,KULU_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:50:53.980000Z,0.203,P,KULU
4624,KULU_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:41:18.100000Z,0.362,S,KULU
4624,KULU_20230206_1300,2023-02-06T13:00:00.000000Z,2023-02-06T13:01:09.210000Z,0.304,P,KULU
4625,KULU_20230206_1300,2023-02-06T13:00:00.000000Z,2023-02-06T13:01:09.210000Z,0.13,P,KULU
4626,KULU_20230206_1300,2023-02-06T13:00:00.000000Z,2023-02-06T13:01:09.010000Z,0.638,P,KULU
4627,KULU_20230206_1300,2023-02-06T13:00:00.000000Z,2023-02-06T13:12:53.980000Z,0.175,P,KULU
4628,KULU_20230206_1300,2023-02-06T13:00:00.000000Z,2023-02-06T13:18:21.000000Z,0.455,P,KULU
4629,KULU_20230206_1300,2023-02-06T13:00:00.000000Z,2023-02-06T13:18:33.000000Z,0.655,P,KULU
4630,KULU_20230206_1300,2023-02-06T13:00:00.000000Z,2023-02-06T13:40:06.000000Z,0.839,P,KULU
4631,KULU_20230206_1300,2023-02-06T13:00:00.000000Z,2023-02-06T13:45:46.000000Z,0.472,P,KULU
4632,KULU_20230206_1300,2023-02-06T13:00:00.000000Z,2023-02-06T13:45:52.090000Z,0.216,P,KULU
4634,KULU_20230206_1300,2023-02-06T13:00:00.000000Z,2023-02-06T13:01:15.720000Z,0.154,S,KULU
4635,KULU_20230206_1300,2023-02-06T13:00:00.000000Z,2023-02-06T13:01:15.760000Z,0.176,S,KULU
4636,KULU_20230206_1300,2023-02-06T13:00:00.000000Z,2023-02-06T13:01:15.760000Z,0.192,S,KULU
4637,KULU_20230206_1300,2023-02-06T13:00:00.000000Z,2023-02-06T13:18:39.330000Z,0.121,S,KULU
4638,KULU_20230206_1300,2023-02-06T13:00:00.000000Z,2023-02-06T13:18:39.390000Z,0.162,S,KULU
4639,KULU_20230206_1300,2023-02-06T13:00:00.000000Z,2023-02-06T13:18:39.500000Z,0.344,S,KULU
4640,KULU_20230206_1300,2023-02-06T13:00:00.000000Z,2023-02-06T13:40:14.490000Z,0.159,S,KULU
4641,KULU_20230206_1300,2023-02-06T13:00:00.000000Z,2023-02-06T13:46:04.690000Z,0.18,S,KULU
4641,KULU_20230206_1400,2023-02-06T14:00:00.000000Z,2023-02-06T14:05:43.580000Z,0.13,P,KULU
4642,KULU_20230206_1400,2023-02-06T14:00:00.000000Z,2023-02-06T14:45:24.600000Z,0.375,P,KULU
4643,KULU_20230206_1400,2023-02-06T14:00:00.000000Z,2023-02-06T14:45:24.600000Z,0.802,P,KULU
4644,KULU_20230206_1400,2023-02-06T14:00:00.000000Z,2023-02-06T14:45:24.600000Z,0.737,P,KULU
4646,KULU_20230206_1400,2023-02-06T14:00:00.000000Z,2023-02-06T14:06:26.930000Z,0.262,S,KULU
4647,KULU_20230206_1400,2023-02-06T14:00:00.000000Z,2023-02-06T14:45:31.630000Z,0.376,S,KULU
4647,KULU_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:14:29.980000Z,0.53,P,KULU
4648,KULU_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:14:29.980000Z,0.29,P,KULU
4649,KULU_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:27:10.010000Z,0.175,P,KULU
4650,KULU_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:27:18.010000Z,0.205,P,KULU
4651,KULU_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:27:28.010000Z,0.618,P,KULU
4652,KULU_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:33:05.020000Z,0.2,P,KULU
4653,KULU_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:44:18.000000Z,0.488,P,KULU
4655,KULU_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:27:32.960000Z,0.236,S,KULU
4656,KULU_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:27:32.920000Z,0.24,S,KULU
4657,KULU_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:27:32.920000Z,0.299,S,KULU
4658,KULU_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:27:38.800000Z,0.453,S,KULU
4659,KULU_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:33:21.470000Z,0.133,S,KULU
4660,KULU_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:44:23.870000Z,0.212,S,KULU
4661,KULU_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:44:23.870000Z,0.354,S,KULU
4662,KULU_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:45:03.290000Z,0.185,S,KULU
4662,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:21:56.970000Z,0.333,P,KVT 
4663,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:50.130000Z,0.39,P,KVT 
4664,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:50.110000Z,0.141,P,KVT 
4665,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:46.000000Z,0.409,P,KVT 
4666,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:37:16.040000Z,0.292,P,KVT 
4667,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:37:10.000000Z,0.187,P,KVT 
4668,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:37:16.000000Z,0.943,P,KVT 
4669,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:49:07.980000Z,0.261,P,KVT 
4670,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:49:20.000000Z,0.296,P,KVT 
4671,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:49:40.000000Z,0.9,P,KVT 
4672,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:55:18.650000Z,0.274,P,KVT 
4674,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:22:08.530000Z,0.123,S,KVT 
4675,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:25:02.000000Z,0.252,S,KVT 
4676,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:25:02.400000Z,0.109,S,KVT 
4677,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:25:02.400000Z,0.248,S,KVT 
4678,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:37:27.790000Z,0.407,S,KVT 
4679,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:37:32.030000Z,0.145,S,KVT 
4680,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:49:39.790000Z,0.202,S,KVT 
4681,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:49:39.790000Z,0.17,S,KVT 
4682,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:49:50.190000Z,0.309,S,KVT 
4683,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:49:50.190000Z,0.365,S,KVT 
4684,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:55:34.120000Z,0.334,S,KVT 
4685,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:55:34.150000Z,0.317,S,KVT 
4686,KVT _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:55:34.170000Z,0.338,S,KVT 
4686,LADK_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:11:28.000000Z,0.266,P,LADK
4687,LADK_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:11:28.040000Z,0.491,P,LADK
4688,LADK_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:11:28.000000Z,0.455,P,LADK
4689,LADK_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:11:28.010000Z,0.462,P,LADK
4690,LADK_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:41.210000Z,0.102,P,LADK
4691,LADK_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:40.980000Z,0.531,P,LADK
4692,LADK_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:37:16.000000Z,0.794,P,LADK
4694,LADK_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:11:36.830000Z,0.317,S,LADK
4695,LADK_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:11:36.800000Z,0.382,S,LADK
4696,LADK_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:11:36.800000Z,0.36,S,LADK
4697,LADK_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:51.160000Z,0.327,S,LADK
4698,LADK_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:51.150000Z,0.512,S,LADK
4699,LADK_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:37:24.430000Z,0.178,S,LADK
4700,LADK_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:37:25.330000Z,0.128,S,LADK
4701,LADK_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:37:25.330000Z,0.101,S,LADK
4701,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:01:56.690000Z,0.183,P,LFK 
4702,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:01:56.690000Z,0.22,P,LFK 
4703,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:01:57.000000Z,0.805,P,LFK 
4704,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:30.000000Z,0.246,P,LFK 
4705,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:04:15.180000Z,0.161,P,LFK 
4706,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:04:16.010000Z,0.79,P,LFK 
4707,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:06:28.000000Z,0.106,P,LFK 
4708,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:09:18.810000Z,0.415,P,LFK 
4709,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:09:18.840000Z,0.337,P,LFK 
4710,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:09:19.000000Z,0.51,P,LFK 
4711,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:12:05.000000Z,0.629,P,LFK 
4712,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:17:41.860000Z,0.187,P,LFK 
4713,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:17:41.890000Z,0.164,P,LFK 
4714,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:17:41.930000Z,0.155,P,LFK 
4715,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:17:42.040000Z,0.246,P,LFK 
4716,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:18:45.550000Z,0.447,P,LFK 
4717,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:20:52.990000Z,0.334,P,LFK 
4718,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:07.530000Z,0.251,P,LFK 
4719,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:07.140000Z,0.114,P,LFK 
4720,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:08.000000Z,0.779,P,LFK 
4721,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:43.000000Z,0.273,P,LFK 
4722,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:32:11.210000Z,0.114,P,LFK 
4723,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:35:46.000000Z,0.593,P,LFK 
4724,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:36:44.840000Z,0.403,P,LFK 
4725,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:36:44.840000Z,0.252,P,LFK 
4726,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:36:44.000000Z,0.638,P,LFK 
4727,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:48:25.180000Z,0.182,P,LFK 
4728,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:48:25.090000Z,0.251,P,LFK 
4730,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:32.930000Z,0.158,S,LFK 
4731,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:04:43.390000Z,0.167,S,LFK 
4732,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:04:43.390000Z,0.242,S,LFK 
4733,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:09:47.060000Z,0.415,S,LFK 
4734,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:09:47.060000Z,0.537,S,LFK 
4735,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:12:09.490000Z,0.281,S,LFK 
4736,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:17:43.690000Z,0.348,S,LFK 
4737,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:17:43.690000Z,0.345,S,LFK 
4738,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:17:43.670000Z,0.364,S,LFK 
4739,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:17:43.690000Z,0.428,S,LFK 
4740,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:19:15.280000Z,0.247,S,LFK 
4741,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:19:15.270000Z,0.442,S,LFK 
4742,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:19:15.250000Z,0.146,S,LFK 
4743,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:19:15.250000Z,0.229,S,LFK 
4744,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:13.690000Z,0.309,S,LFK 
4745,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:13.690000Z,0.408,S,LFK 
4746,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:36:15.870000Z,0.19,S,LFK 
4747,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:37:19.550000Z,0.191,S,LFK 
4748,LFK _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:37:29.180000Z,0.281,S,LFK 
4748,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:00:19.980000Z,0.666,P,LICE
4749,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:00:19.930000Z,0.685,P,LICE
4750,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:01:07.030000Z,0.655,P,LICE
4751,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:01:07.030000Z,0.737,P,LICE
4752,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:01:07.020000Z,0.844,P,LICE
4753,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:01:07.000000Z,0.928,P,LICE
4754,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:01:46.190000Z,0.106,P,LICE
4755,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:01:45.000000Z,0.756,P,LICE
4756,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:02:55.580000Z,0.24,P,LICE
4757,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:02:55.580000Z,0.508,P,LICE
4758,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:02:55.610000Z,0.547,P,LICE
4759,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:02:56.000000Z,0.694,P,LICE
4760,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:05:14.290000Z,0.275,P,LICE
4761,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:05:14.000000Z,0.667,P,LICE
4762,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:05:16.010000Z,0.512,P,LICE
4763,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:06:44.930000Z,0.524,P,LICE
4764,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:06:44.930000Z,0.571,P,LICE
4765,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:06:44.930000Z,0.567,P,LICE
4766,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:06:44.970000Z,0.765,P,LICE
4767,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:10:58.000000Z,0.545,P,LICE
4768,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:11:06.000000Z,0.39,P,LICE
4769,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:16:44.930000Z,0.16,P,LICE
4770,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:16:44.940000Z,0.321,P,LICE
4771,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:16:44.930000Z,0.341,P,LICE
4772,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:16:45.000000Z,0.907,P,LICE
4773,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:19:03.490000Z,0.185,P,LICE
4774,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:19:03.490000Z,0.173,P,LICE
4775,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:19:04.000000Z,0.186,P,LICE
4776,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:21:30.000000Z,0.424,P,LICE
4777,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:22:06.920000Z,0.413,P,LICE
4778,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:22:06.920000Z,0.427,P,LICE
4779,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:22:07.000000Z,0.848,P,LICE
4780,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:22:44.380000Z,0.192,P,LICE
4781,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:22:44.000000Z,0.474,P,LICE
4782,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:23:13.240000Z,0.322,P,LICE
4783,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:23:13.050000Z,0.36,P,LICE
4784,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:23:16.070000Z,0.167,P,LICE
4785,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:25:08.000000Z,0.901,P,LICE
4786,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:25:18.010000Z,0.111,P,LICE
4787,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:29:14.660000Z,0.485,P,LICE
4788,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:29:14.670000Z,0.32,P,LICE
4789,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:29:14.000000Z,0.442,P,LICE
4790,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:29:16.010000Z,0.674,P,LICE
4791,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:34:17.000000Z,0.508,P,LICE
4792,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:36:09.130000Z,0.173,P,LICE
4793,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:36:09.150000Z,0.369,P,LICE
4794,LICE_20230206_0300,2023-02-06T03:00:00.000000Z,2023-02-06T03:36:09.000000Z,0.858,P,LICE
