station,Phasenet_pick_time,Kandilli_pick_time,Phasenet_pick_score
KOZT,21:51:42.230,21:51:42.200,0.6930714
KOZT,21:58:12.110,21:58:11.300,0.5912887
KOZT,22:01:47.930,22:01:48.600,0.555181
KOZT,22:05:19.020,22:05:19.000,0.601565
KOZT,22:30:08.690,22:30:09.500,0.54184306
KOZT,22:41:37.790,22:41:38.100,0.62661445
KOZT,23:15:25.150,23:15:24.200,0.58478475
KOZT,23:17:40.030,23:17:40.400,0.61720836
KOZT,23:32:03.680,23:32:03.200,0.32561514
KOZT,23:54:47.040,23:54:47.200,0.27415726
KRBG,04:24:45.880,04:24:45.800,0.8148985
KULA,04:54:47.720,04:54:47.500,0.8411155
LICE,02:52:21.530,02:52:21.400,0.5571433
LICE,02:54:18.840,02:54:19.600,0.6291985
LICE,03:22:10.800,03:22:10.100,0.5960269
LICE,06:50:02.640,06:50:03.200,0.55685055
LICE,07:51:15.570,07:51:15.400,0.6403762
LICE,09:49:17.120,09:49:16.200,0.8185796
LICE,11:18:33.520,11:18:34.200,0.7277442
LICE,14:11:37.690,14:11:38.500,0.8112654
LICE,23:55:02.400,23:55:02.800,0.5644089
MAZI,01:48:20.320,01:48:20.400,0.3712388
MAZI,02:39:40.070,02:39:39.800,0.7382023
MAZI,03:29:37.330,03:29:37.300,0.3894173
MAZI,03:36:31.920,03:36:32.100,0.6480466
MAZI,04:19:37.920,04:19:37.700,0.35563517
MAZI,05:34:07.040,05:34:06.600,0.39855617
MAZI,05:55:00.050,05:54:59.700,0.37961173
MAZI,05:56:43.010,05:56:43.400,0.46882042
MAZI,06:53:45.390,06:53:45.100,0.58236665
MAZI,08:41:18.190,08:41:18.100,0.83251494
MAZI,09:44:42.190,09:44:41.700,0.49814728
MAZI,18:18:41.710,18:18:42.400,0.62587583
MAZI,20:24:02.240,20:24:02.300,0.73458505
MAZI,22:03:51.510,22:03:51.200,0.32562673
MAZI,22:40:58.000,22:40:58.000,0.7075733
MAZI,23:55:26.660,23:55:27.300,0.42146492
MDUB,08:25:05.340,08:25:05.200,0.6347263
MDUB,08:32:15.780,08:32:15.800,0.82658464
MERS,02:18:36.310,02:18:35.900,0.62115824
MERS,04:28:52.240,04:28:52.100,0.67805326
MERS,04:32:11.080,04:32:11.200,0.7033005
MERS,05:45:42.160,05:45:41.700,0.7463218
MERS,07:00:53.600,07:00:53.900,0.40605956
MERS,07:09:20.370,07:09:20.300,0.4584487
MERS,07:10:58.490,07:10:58.200,0.7403129
MERS,07:25:10.110,07:25:09.900,0.8284589
MERS,07:45:51.990,07:45:51.200,0.47209024
MERS,08:02:37.160,08:02:37.500,0.5732346
MERS,08:05:25.140,08:05:25.400,0.6878673
MERS,13:10:06.760,13:10:06.500,0.6665108
MERS,18:04:56.520,18:04:56.400,0.5821933
MERS,20:45:00.880,20:45:00.700,0.5387565
MERS,21:02:54.910,21:02:55.100,0.45687082
MERS,21:27:50.410,21:27:51.200,0.36639932
MERS,21:35:26.000,21:35:25.800,0.7898283
MLAZ,03:19:25.820,03:19:25.100,0.43517837
MLAZ,05:12:51.360,05:12:51.200,0.28020325
RSDY,12:03:29.490,12:03:29.500,0.5075446
SARI,01:52:22.150,01:52:22.100,0.6410005
SARI,02:02:25.840,02:02:25.400,0.4948902
SARI,02:04:18.970,02:04:18.300,0.36989814
SARI,02:18:24.530,02:18:24.900,0.5297513
SARI,02:32:01.440,02:32:02.200,0.87210286
SARI,02:37:31.410,02:37:30.600,0.62594926
SARI,02:41:28.740,02:41:28.300,0.45700455
SARI,02:51:25.050,02:51:25.100,0.28496227
SARI,03:12:17.170,03:12:17.700,0.74266756
SARI,03:12:51.850,03:12:51.400,0.664866
SARI,03:49:21.750,03:49:21.700,0.6370339
SARI,03:56:16.560,03:56:16.500,0.6176693
SARI,03:57:31.140,03:57:31.400,0.54326004
SARI,04:01:54.760,04:01:54.800,0.6162828
SARI,04:04:54.120,04:04:53.500,0.61484295
SARI,04:05:52.530,04:05:53.100,0.64436066
SARI,04:14:16.060,04:14:15.200,0.32505646
SARI,04:25:22.580,04:25:22.100,0.38046777
SARI,04:31:41.990,04:31:41.800,0.6152557
SARI,05:05:12.360,05:05:11.600,0.5497776
SARI,05:09:14.890,05:09:14.500,0.56952506
SARI,05:25:56.280,05:25:55.400,0.7047764
SARI,05:30:40.690,05:30:40.400,0.58208185
SARI,05:47:46.710,05:47:46.100,0.45934775
SARI,05:50:13.530,05:50:13.800,0.31695342
SARI,05:52:43.990,05:52:43.000,0.7482828
SARI,06:07:45.190,06:07:44.800,0.79102534
SARI,06:09:43.160,06:09:43.000,0.58181965
SARI,06:13:42.860,06:13:43.800,0.34079403
SARI,06:15:16.890,06:15:16.700,0.6400708
SARI,06:24:15.810,06:24:16.200,0.74824893
SARI,06:30:24.380,06:30:23.400,0.7790303
SARI,06:35:36.820,06:35:36.700,0.7334242
SARI,06:37:27.090,06:37:27.700,0.4066106
SARI,06:52:25.220,06:52:25.100,0.59234416
SARI,06:59:41.830,06:59:41.600,0.3489481
SARI,07:12:52.750,07:12:52.900,0.4642586
SARI,07:21:43.820,07:21:43.100,0.57568854
SARI,07:23:58.400,07:23:58.200,0.46656537
SARI,07:29:26.610,07:29:27.300,0.45300192
SARI,07:31:41.170,07:31:40.900,0.877223
SARI,07:39:25.820,07:39:25.300,0.6949192
SARI,07:41:58.190,07:41:57.200,0.38093776
SARI,07:44:17.410,07:44:17.300,0.69497097
SARI,07:48:22.630,07:48:22.500,0.7204046
SARI,08:09:20.710,08:09:20.100,0.7690752
SARI,08:13:29.970,08:13:30.000,0.7353119
SARI,08:26:31.870,08:26:31.400,0.3208007
SARI,08:36:31.390,08:36:31.300,0.63604444
SARI,08:46:12.850,08:46:12.200,0.56609213
SARI,09:02:30.380,09:02:30.400,0.6616879
SARI,09:04:12.450,09:04:11.500,0.76337284
SARI,09:05:57.440,09:05:57.900,0.7008174
SARI,09:06:26.990,09:06:26.700,0.4843392
SARI,09:12:21.530,09:12:21.900,0.5040441
SARI,09:21:48.010,09:21:48.700,0.86494964
SARI,09:24:32.610,09:24:31.900,0.67319167
SARI,09:58:03.000,09:58:03.000,0.7326327
SARI,09:59:10.640,09:59:11.500,0.59519124
SARI,10:08:24.590,10:08:24.300,0.5396595
SARI,10:16:55.110,10:16:54.600,0.53937274
SARI,10:30:40.560,10:30:41.500,0.43202257
SARI,11:00:21.380,11:00:21.300,0.69185287
SARI,11:04:51.870,11:04:51.900,0.7639935
SARI,11:05:48.140,11:05:48.200,0.89964926
SARI,11:39:54.440,11:39:54.100,0.6595609
SARI,11:50:18.410,11:50:17.800,0.8605356
SARI,11:56:11.840,11:56:11.900,0.7403898
SARI,12:07:46.940,12:07:46.700,0.61338645
SARI,12:21:30.920,12:21:30.900,0.71284866
SARI,12:30:46.400,12:30:45.900,0.8145996
SARI,12:45:32.470,12:45:32.100,0.7563343
SARI,13:00:33.030,13:00:33.100,0.86832076
SARI,13:03:47.030,13:03:46.600,0.83861417
SARI,13:21:31.310,13:21:30.600,0.7683298
SARI,13:52:51.080,13:52:50.600,0.703112
SARI,13:59:02.770,13:59:02.800,0.5849642
SARI,14:02:23.250,14:02:23.100,0.65223074
SARI,14:05:03.490,14:05:03.800,0.4651311
SARI,14:10:40.730,14:10:40.700,0.6526373
SARI,14:27:16.540,14:27:16.800,0.8052322
SARI,14:30:12.270,14:30:12.900,0.65433717
SARI,14:40:51.530,14:40:51.600,0.87115186
SARI,14:48:34.870,14:48:34.200,0.92552304
SARI,14:56:11.460,14:56:12.100,0.7198276
SARI,15:01:38.800,15:01:38.700,0.8096591
SARI,15:06:57.110,15:06:56.300,0.7108133
SARI,15:08:41.670,15:08:41.400,0.6038153
SARI,15:10:54.200,15:10:53.900,0.78889656
SARI,15:27:29.750,15:27:29.800,0.69367325
SARI,15:41:44.160,15:41:43.900,0.87715
SARI,15:48:19.570,15:48:20.100,0.56312585
SARI,15:50:02.770,15:50:02.500,0.72099787
SARI,15:51:58.080,15:51:58.000,0.5620455
SARI,15:56:38.090,15:56:37.900,0.7788905
SARI,15:58:59.440,15:58:59.700,0.8033572
SARI,16:02:39.420,16:02:40.300,0.63585156
SARI,16:11:01.610,16:11:01.700,0.835188
SARI,16:15:44.740,16:15:44.600,0.5000967
SARI,16:22:58.410,16:22:58.300,0.8038408
SARI,16:25:13.230,16:25:12.500,0.82114327
SARI,16:26:52.470,16:26:52.600,0.75129104
SARI,16:41:38.010,16:41:37.900,0.6305136
SARI,16:46:51.530,16:46:51.300,0.73877823
SARI,16:50:05.070,16:50:04.300,0.7850728
SARI,16:53:58.400,16:53:58.200,0.6298459
SARI,16:59:39.850,16:59:39.500,0.66360533
SARI,17:01:33.510,17:01:33.700,0.7131324
SARI,17:16:29.980,17:16:29.900,0.8279981
SARI,17:19:46.930,17:19:46.300,0.74505275
SARI,17:22:13.870,17:22:13.600,0.73044777
SARI,17:26:36.630,17:26:37.100,0.4886415
SARI,17:37:40.800,17:37:41.200,0.56421494
SARI,17:43:16.620,17:43:16.800,0.6334287
SARI,18:02:55.970,18:02:55.700,0.90117496
SARI,18:04:07.320,18:04:07.700,0.5621604
SARI,18:05:15.170,18:05:14.300,0.4490215
SARI,18:07:25.380,18:07:25.600,0.6109998
SARI,18:12:22.630,18:12:22.400,0.8987684
SARI,18:14:02.600,18:14:03.200,0.8229512
SARI,18:25:54.800,18:25:55.000,0.69821715
SARI,18:37:38.080,18:37:38.900,0.51468635
SARI,18:40:20.610,18:40:19.700,0.59976685
SARI,18:41:53.960,18:41:54.600,0.57739896
SARI,18:45:45.640,18:45:45.800,0.6690965
SARI,19:10:44.060,19:10:43.900,0.45900452
SARI,19:13:01.190,19:13:01.200,0.5442865
SARI,19:16:00.800,19:16:00.800,0.7380267
SARI,19:25:22.260,19:25:21.800,0.59586066
SARI,19:31:25.340,19:31:24.400,0.7300072
SARI,19:36:28.580,19:36:27.900,0.5946438
SARI,19:49:52.240,19:49:52.600,0.76861787
SARI,20:02:45.020,20:02:45.800,0.2644667
SARI,20:02:46.070,20:02:45.800,0.47507977
SARI,20:14:24.950,20:14:25.300,0.55707574
SARI,20:19:11.510,20:19:11.800,0.814146
SARI,20:21:27.060,20:21:26.300,0.5663905
SARI,20:22:08.130,20:22:07.900,0.7034761
SARI,20:26:58.570,20:26:58.900,0.68660706
SARI,20:54:13.750,20:54:12.800,0.36694318
SARI,20:56:02.240,20:56:02.500,0.6684393
SARI,20:58:30.070,20:58:30.300,0.5969437
SARI,21:05:25.140,21:05:25.000,0.55768096
SARI,21:23:55.400,21:23:54.600,0.4793974
SARI,21:41:38.340,21:41:38.700,0.56718874
SARI,21:57:56.810,21:57:56.900,0.5428078
SARI,22:01:29.330,22:01:29.500,0.5628434
SARI,22:24:02.620,22:24:02.700,0.8264492
SARI,22:29:51.710,22:29:52.000,0.78512144
SARI,22:41:23.950,22:41:23.100,0.7992209
SARI,22:51:31.420,22:51:32.200,0.6568615
SARI,22:55:44.220,22:55:44.200,0.5988344
SARI,23:12:00.640,23:12:00.800,0.7306012
SARI,23:13:58.970,23:13:58.600,0.67554104
SARI,23:17:25.680,23:17:25.900,0.8091215
SARI,23:21:28.390,23:21:28.500,0.5629567
SARI,23:30:20.950,23:30:21.200,0.86049175
SARI,23:46:06.450,23:46:06.300,0.63016474
SARI,23:54:28.780,23:54:29.100,0.8425708
SARI,23:56:33.780,23:56:34.100,0.523823
SAUV,08:25:12.880,08:25:13.100,0.6419016
SAUV,08:32:16.040,08:32:15.700,0.9701035
SAUV,09:53:23.500,09:53:22.800,0.75603104
SAUV,18:31:11.670,18:31:12.100,0.48844638
SDAG,05:29:07.330,05:29:07.000,0.59711564
SENK,22:37:39.760,22:37:39.500,0.7916779
SERH,11:46:35.770,11:46:34.900,0.6920996
SERH,17:58:09.180,17:58:09.200,0.54564095
SVAN,01:48:06.560,01:48:06.400,0.69471025
SVAN,02:52:38.500,02:52:38.500,0.6291327
SVAN,02:54:32.880,02:54:32.600,0.6222506
SVAN,17:18:22.900,17:18:23.100,0.6791893
SVAN,22:41:18.250,22:41:18.400,0.8071632
SVSK,10:52:29.860,10:52:29.500,0.46392947
TAHT,01:51:39.470,01:51:40.200,0.7614734
TAHT,02:02:22.710,02:02:22.300,0.78924024
TAHT,02:23:47.610,02:23:48.200,0.6153687
TAHT,02:54:11.830,02:54:11.900,0.75555277
TAHT,03:58:26.710,03:58:26.300,0.80217284
TAHT,04:13:13.630,04:13:13.300,0.9620528
TAHT,04:24:19.080,04:24:19.600,0.9719205
TAHT,04:28:14.340,04:28:14.800,0.7299535
TAHT,04:37:18.840,04:37:19.500,0.80410933
TAHT,04:48:09.790,04:48:10.100,0.56160486
TAHT,04:50:25.240,04:50:25.300,0.7976418
URFA,01:34:01.360,01:34:00.800,0.44058225
URFA,01:50:36.550,01:50:35.900,0.79500514
URFA,01:52:28.630,01:52:29.300,0.51656854
URFA,02:04:08.800,02:04:07.800,0.7798573
URFA,02:06:50.490,02:06:51.000,0.6818687
URFA,02:29:34.980,02:29:35.100,0.6061764
URFA,02:34:58.630,02:34:59.600,0.2986068
URFA,02:39:10.430,02:39:10.300,0.4712085
URFA,03:02:49.880,03:02:50.200,0.7446449
URFA,03:16:41.230,03:16:40.400,0.8638259
URFA,03:28:03.610,03:28:02.900,0.52594084
URFA,03:29:10.630,03:29:10.600,0.7534168
URFA,03:46:17.330,03:46:17.800,0.80806357
URFA,04:05:04.970,04:05:05.900,0.38257247
URFA,04:05:54.100,04:05:54.400,0.80934787
URFA,04:14:42.710,04:14:43.000,0.8655095
URFA,04:58:49.720,04:58:49.500,0.4515811
URFA,05:17:28.110,05:17:27.600,0.64525145
URFA,05:20:13.790,05:20:14.300,0.9114939
URFA,05:23:17.380,05:23:17.600,0.8936111
URFA,05:26:04.110,05:26:04.800,0.6055728
URFA,05:32:38.230,05:32:38.600,0.6485454
URFA,05:33:37.270,05:33:37.400,0.58755344
URFA,05:43:27.660,05:43:27.700,0.9361408
URFA,05:52:48.610,05:52:49.200,0.8332233
URFA,05:56:15.250,05:56:15.600,0.7772465
URFA,06:19:54.110,06:19:53.900,0.4134816
URFA,06:32:09.760,06:32:10.200,0.605137
URFA,06:34:35.790,06:34:36.700,0.6591394
URFA,06:34:36.990,06:34:36.700,0.37376335
URFA,06:49:44.600,06:49:44.900,0.6842475
URFA,06:50:16.080,06:50:16.200,0.96055365
URFA,06:51:53.390,06:51:54.100,0.4527545
URFA,06:53:17.440,06:53:18.100,0.73918664
URFA,06:55:37.350,06:55:37.500,0.7414755
URFA,07:04:51.310,07:04:51.500,0.48651326
URFA,07:07:00.890,07:07:00.900,0.9489367
URFA,07:43:44.070,07:43:44.200,0.9184129
URFA,07:48:07.270,07:48:06.700,0.71072745
URFA,07:54:05.460,07:54:05.400,0.83405006
URFA,08:02:43.450,08:02:44.100,0.7540681
URFA,08:07:16.290,08:07:16.200,0.61109
URFA,08:11:57.410,08:11:57.000,0.6707561
URFA,08:15:23.340,08:15:23.100,0.39238966
URFA,08:40:47.510,08:40:47.500,0.7378256
URFA,08:53:21.870,08:53:22.200,0.5527915
URFA,09:44:21.740,09:44:21.800,0.87064135
URFA,10:12:42.110,10:12:42.600,0.4812646
URFA,10:52:05.550,10:52:05.400,0.8050282
URFA,11:01:29.390,11:01:28.900,0.716181
URFA,11:31:20.610,11:31:20.800,0.5381974
URFA,11:59:15.250,11:59:14.300,0.574142
URFA,12:14:27.280,12:14:27.900,0.7087691
URFA,12:39:50.300,12:39:50.900,0.7064311
URFA,13:22:42.870,13:22:43.100,0.3754825
URFA,13:29:28.710,13:29:28.800,0.6261727
URFA,14:03:45.200,14:03:45.800,0.7121287
URFA,14:21:24.950,14:21:24.100,0.28869742
URFA,14:25:33.950,14:25:33.900,0.7844291
URFA,14:33:40.040,14:33:39.900,0.50652766
URFA,14:51:39.590,14:51:40.300,0.8169855
URFA,15:15:10.180,15:15:09.500,0.7846377
URFA,15:34:07.580,15:34:07.100,0.66936123
URFA,15:51:58.680,15:51:57.800,0.42870122
URFA,15:53:17.290,15:53:17.300,0.7250737
URFA,16:15:58.380,16:15:58.200,0.725783
URFA,16:49:55.600,16:49:55.200,0.4163671
URFA,17:19:44.350,17:19:43.900,0.39236775
URFA,17:30:16.900,17:30:17.900,0.6831577
URFA,18:10:55.200,18:10:55.100,0.91246784
URFA,18:18:15.740,18:18:15.700,0.83166176
URFA,18:23:20.700,18:23:20.200,0.59704703
URFA,18:30:23.150,18:30:22.200,0.56683695
URFA,19:13:13.770,19:13:13.700,0.6824977
URFA,19:15:46.110,19:15:45.800,0.38851598
URFA,19:38:12.920,19:38:13.500,0.2781819
URFA,19:38:14.200,19:38:13.500,0.38759556
URFA,19:40:45.500,19:40:46.400,0.7211559
URFA,20:09:08.970,20:09:09.300,0.5694779
URFA,20:12:27.170,20:12:27.400,0.53911436
URFA,20:38:39.500,20:38:39.400,0.30260754
URFA,21:14:32.920,21:14:33.300,0.5659421
URFA,22:12:10.920,22:12:11.000,0.70035994
URFA,22:14:46.120,22:14:46.400,0.77459276
URFA,22:20:36.540,22:20:36.800,0.6004226
URFA,22:24:19.590,22:24:20.000,0.6892264
URFA,22:28:50.000,22:28:49.900,0.5206566
URFA,22:35:03.870,22:35:04.000,0.42767024
URFA,22:40:24.720,22:40:24.800,0.982913
URFA,23:02:33.370,23:02:33.800,0.5180912
URFA,23:15:22.340,23:15:22.200,0.7801398
URFA,23:44:05.410,23:44:04.900,0.7025719
UVEZ,08:25:00.910,08:25:00.800,0.9390649
UVEZ,08:32:07.020,08:32:07.100,0.9883466
UVEZ,09:53:11.840,09:53:12.200,0.87944615
UVEZ,18:26:35.160,18:26:35.400,0.75447154
UVEZ,18:31:20.270,18:31:20.800,0.72631377
VRTB,02:52:48.650,02:52:48.600,0.7455415
VRTB,03:18:59.320,03:18:59.200,0.48819107
VRTB,03:33:48.440,03:33:48.200,0.3283653
YAYX,14:45:38.840,14:45:38.100,0.7813078
