station,Phasenet-EQCCT_Average_pick_time,EQTransformer_pick_time,EQTransformer_pick_score,Phasenet_score,EQCCT_score
KARO,09:34:09.460,09:34:09.565,0.25,0.33411676,0.43
KARO,09:34:09.460,09:34:09.565,0.25,0.33411676,0.302
KARO,09:35:13.270,09:35:13.255,0.71,0.94475245,0.609
KARO,09:35:13.270,09:35:13.255,0.71,0.94475245,0.617
KARO,09:35:13.270,09:35:13.265,0.71,0.94475245,0.628
KARO,09:35:13.270,09:35:13.265,0.71,0.94475245,0.61
KARO,09:37:36.400,09:37:36.360,0.53,0.4805046,0.161
KARO,09:37:36.400,09:37:36.385,0.53,0.4805046,0.509
KARO,09:37:36.400,09:37:36.390,0.53,0.4805046,0.562
KARO,09:37:36.400,09:37:36.405,0.53,0.4805046,0.395
KARO,09:37:36.510,09:37:36.360,0.16,0.4805046,0.161
KARO,09:37:36.510,09:37:36.385,0.16,0.4805046,0.509
KARO,09:37:36.510,09:37:36.390,0.16,0.4805046,0.562
KARO,09:37:36.510,09:37:36.405,0.16,0.4805046,0.395
KARO,09:40:42.720,09:40:42.775,0.62,0.38488644,0.623
KARO,09:40:42.720,09:40:42.775,0.62,0.38488644,0.443
KARO,09:40:42.720,09:40:42.775,0.62,0.38488644,0.593
KARO,09:40:42.720,09:40:42.780,0.62,0.38488644,0.534
KARO,09:40:42.720,09:40:42.780,0.62,0.38488644,0.569
KARO,09:49:26.200,09:49:26.015,0.24,0.5597558,0.243
KARO,09:49:26.200,09:49:26.030,0.24,0.5597558,0.318
KARO,09:49:26.200,09:49:26.030,0.24,0.5597558,0.431
KARO,09:49:26.200,09:49:26.030,0.24,0.5597558,0.381
KARO,09:49:26.200,09:49:26.070,0.24,0.5597558,0.105
KARO,09:52:26.680,09:52:26.665,0.82,0.483326,0.362
KARO,09:52:26.680,09:52:26.665,0.82,0.483326,0.804
KARO,09:52:26.680,09:52:26.665,0.82,0.483326,0.722
KARO,09:52:26.680,09:52:26.665,0.82,0.483326,0.522
KARO,09:54:13.710,09:54:13.730,0.61,0.4369502,0.654
KARO,09:54:13.710,09:54:13.740,0.61,0.4369502,0.59
KARO,09:54:13.710,09:54:13.740,0.61,0.4369502,0.628
KARO,09:54:52.930,09:54:52.820,0.41,0.72707224,0.207
KARO,09:54:52.930,09:54:52.845,0.41,0.72707224,0.369
KARO,09:54:52.930,09:54:52.850,0.41,0.72707224,0.445
KARO,09:54:52.930,09:54:52.850,0.41,0.72707224,0.601
KARS,09:47:58.210,09:47:58.155,0.66,0.48841798,0.102
KMRS,09:00:51.340,09:00:51.365,0.58,0.4924645,0.403
KMRS,09:00:51.340,09:00:51.365,0.58,0.4924645,0.391
KMRS,09:00:51.340,09:00:51.370,0.58,0.4924645,0.418
KMRS,09:00:51.340,09:00:51.370,0.58,0.4924645,0.458
KMRS,09:03:43.040,09:03:43.055,0.65,0.7236729,0.397
KMRS,09:03:43.040,09:03:43.055,0.65,0.7236729,0.529
KMRS,09:03:43.040,09:03:43.055,0.65,0.7236729,0.209
KMRS,09:03:43.040,09:03:43.070,0.65,0.7236729,0.551
KMRS,09:03:43.040,09:03:43.070,0.65,0.7236729,0.566
KMRS,09:04:42.710,09:04:42.735,0.55,0.91201407,0.439
KMRS,09:04:42.710,09:04:42.735,0.55,0.91201407,0.415
KMRS,09:04:42.710,09:04:42.735,0.55,0.91201407,0.409
KMRS,09:04:42.710,09:04:42.735,0.55,0.91201407,0.583
KMRS,09:05:25.530,09:05:25.490,0.61,0.880252,0.465
KMRS,09:05:25.530,09:05:25.505,0.61,0.880252,0.453
KMRS,09:05:57.670,09:05:57.695,0.7,0.9465715,0.681
KMRS,09:05:57.670,09:05:57.695,0.7,0.9465715,0.685
KMRS,09:05:57.670,09:05:57.695,0.7,0.9465715,0.654
KMRS,09:05:57.670,09:05:57.695,0.7,0.9465715,0.634
KMRS,09:05:57.670,09:05:57.695,0.7,0.9465715,0.623
KMRS,09:08:30.490,09:08:29.820,0.25,0.5763189,0.353
KMRS,09:10:24.170,09:10:24.170,0.78,0.92982054,0.757
KMRS,09:10:24.170,09:10:24.170,0.78,0.92982054,0.727
KMRS,09:10:24.170,09:10:24.170,0.78,0.92982054,0.729
KMRS,09:10:24.170,09:10:24.170,0.78,0.92982054,0.727
KMRS,09:11:49.970,09:11:49.955,0.73,0.9207003,0.641
KMRS,09:11:49.970,09:11:49.960,0.73,0.9207003,0.697
KMRS,09:11:49.970,09:11:49.960,0.73,0.9207003,0.64
KMRS,09:11:49.970,09:11:49.960,0.73,0.9207003,0.698
KMRS,09:12:35.550,09:12:35.535,0.76,0.9556619,0.614
KMRS,09:12:35.550,09:12:35.535,0.76,0.9556619,0.591
KMRS,09:12:35.550,09:12:35.535,0.76,0.9556619,0.544
KMRS,09:12:35.550,09:12:35.535,0.76,0.9556619,0.585
KMRS,09:14:27.870,09:14:27.880,0.67,0.82592016,0.425
KMRS,09:14:27.870,09:14:27.880,0.67,0.82592016,0.675
KMRS,09:14:27.870,09:14:27.880,0.67,0.82592016,0.662
KMRS,09:14:27.870,09:14:27.880,0.67,0.82592016,0.634
KMRS,09:14:27.870,09:14:27.880,0.67,0.82592016,0.134
KMRS,09:15:20.930,09:15:20.960,0.57,0.48317534,0.529
KMRS,09:15:20.930,09:15:20.960,0.57,0.48317534,0.528
KMRS,09:15:20.930,09:15:20.960,0.57,0.48317534,0.633
KMRS,09:15:20.930,09:15:20.960,0.57,0.48317534,0.552
KMRS,09:17:13.750,09:17:13.715,0.84,0.9733559,0.827
KMRS,09:17:13.750,09:17:13.715,0.84,0.9733559,0.826
KMRS,09:17:13.750,09:17:13.715,0.84,0.9733559,0.816
KMRS,09:17:13.750,09:17:13.715,0.84,0.9733559,0.793
KMRS,09:18:15.900,09:18:15.865,0.41,0.70625246,0.316
KMRS,09:18:15.900,09:18:15.890,0.41,0.70625246,0.488
KMRS,09:18:15.900,09:18:15.890,0.41,0.70625246,0.326
KMRS,09:18:15.900,09:18:15.890,0.41,0.70625246,0.44
KMRS,09:19:59.180,09:19:59.205,0.71,0.82759947,0.362
KMRS,09:19:59.180,09:19:59.205,0.71,0.82759947,0.575
KMRS,09:19:59.180,09:19:59.205,0.71,0.82759947,0.529
KMRS,09:19:59.180,09:19:59.220,0.71,0.82759947,0.269
KMRS,09:20:26.030,09:20:26.095,0.69,0.61672604,0.458
KMRS,09:20:48.540,09:20:48.470,0.41,0.7184023,0.303
KMRS,09:20:48.540,09:20:48.490,0.41,0.7184023,0.337
KMRS,09:21:18.720,09:21:18.775,0.3,0.80055296,0.52
KMRS,09:21:18.720,09:21:18.785,0.3,0.80055296,0.628
KMRS,09:21:38.460,09:21:38.100,0.13,0.66275084,0.219
KMRS,09:21:38.460,09:21:38.115,0.13,0.66275084,0.264
KMRS,09:21:38.460,09:21:38.125,0.13,0.66275084,0.191
KMRS,09:21:38.460,09:21:38.125,0.13,0.66275084,0.201
KMRS,09:24:06.890,09:24:06.740,0.32,0.47504333,0.274
KMRS,09:24:06.890,09:24:06.740,0.32,0.47504333,0.213
KMRS,09:24:06.890,09:24:06.750,0.32,0.47504333,0.296
KMRS,09:24:06.890,09:24:06.750,0.32,0.47504333,0.3
KMRS,09:25:43.380,09:25:43.415,0.52,0.8352244,0.5
KMRS,09:25:43.380,09:25:43.420,0.52,0.8352244,0.52
KMRS,09:25:43.380,09:25:43.420,0.52,0.8352244,0.495
KMRS,09:25:43.380,09:25:43.420,0.52,0.8352244,0.493
KMRS,09:25:43.380,09:25:43.420,0.52,0.8352244,0.46
KMRS,09:26:07.680,09:26:07.620,0.41,0.6519561,0.233
KMRS,09:26:07.680,09:26:07.640,0.41,0.6519561,0.272
KMRS,09:26:58.370,09:26:58.395,0.25,0.50311613,0.287
KMRS,09:26:58.370,09:26:58.395,0.25,0.50311613,0.3
KMRS,09:26:58.370,09:26:58.425,0.25,0.50311613,0.27
KMRS,09:27:35.820,09:27:35.860,0.47,0.47996807,0.51
KMRS,09:27:44.710,09:27:44.675,0.65,0.55686224,0.248
KMRS,09:27:44.710,09:27:44.675,0.65,0.55686224,0.574
KMRS,09:27:44.710,09:27:44.675,0.65,0.55686224,0.55
KMRS,09:27:44.710,09:27:44.685,0.65,0.55686224,0.309
KMRS,09:28:49.890,09:28:49.915,0.41,0.75779724,0.344
KMRS,09:28:49.890,09:28:49.940,0.41,0.75779724,0.379
KMRS,09:28:49.890,09:28:49.940,0.41,0.75779724,0.382
KMRS,09:28:49.890,09:28:49.940,0.41,0.75779724,0.352
KMRS,09:29:53.940,09:29:53.925,0.6,0.8282623,0.428
KMRS,09:29:53.940,09:29:53.930,0.6,0.8282623,0.46
KMRS,09:30:24.890,09:30:24.900,0.25,0.9216917,0.348
KMRS,09:31:43.790,09:31:43.840,0.56,0.72904783,0.285
KMRS,09:31:43.790,09:31:43.840,0.56,0.72904783,0.419
KMRS,09:31:43.790,09:31:43.840,0.56,0.72904783,0.337
KMRS,09:33:20.460,09:33:20.300,0.15,0.6299478,0.146
KMRS,09:33:20.460,09:33:20.340,0.15,0.6299478,0.3
KMRS,09:35:38.400,09:35:38.370,0.58,0.92319816,0.759
KMRS,09:35:38.400,09:35:38.375,0.58,0.92319816,0.691
KMRS,09:35:38.400,09:35:38.375,0.58,0.92319816,0.664
KMRS,09:35:38.400,09:35:38.380,0.58,0.92319816,0.666
KMRS,09:38:21.370,09:38:21.375,0.7,0.9365338,0.685
KMRS,09:38:21.370,09:38:21.375,0.7,0.9365338,0.727
KMRS,09:38:21.370,09:38:21.375,0.7,0.9365338,0.696
KMRS,09:38:21.370,09:38:21.375,0.7,0.9365338,0.662
KMRS,09:38:21.370,09:38:21.375,0.7,0.9365338,0.627
KMRS,09:38:50.410,09:38:50.425,0.42,0.68562335,0.388
KMRS,09:39:31.370,09:39:31.425,0.54,0.5911807,0.376
KMRS,09:39:31.370,09:39:31.425,0.54,0.5911807,0.308
KMRS,09:39:31.370,09:39:31.430,0.54,0.5911807,0.355
KMRS,09:39:31.370,09:39:31.605,0.54,0.5911807,0.341
KMRS,09:40:31.330,09:40:31.325,0.69,0.73784214,0.296
KMRS,09:40:31.330,09:40:31.325,0.69,0.73784214,0.295
KMRS,09:40:31.330,09:40:31.325,0.69,0.73784214,0.299
KMRS,09:40:31.330,09:40:31.330,0.69,0.73784214,0.23
KMRS,09:40:31.330,09:40:31.330,0.69,0.73784214,0.152
KMRS,09:42:06.510,09:42:06.340,0.38,0.5957262,0.379
KMRS,09:42:06.510,09:42:06.340,0.38,0.5957262,0.374
KMRS,09:42:06.510,09:42:06.350,0.38,0.5957262,0.389
KMRS,09:42:06.510,09:42:06.350,0.38,0.5957262,0.391
KMRS,09:42:50.810,09:42:50.795,0.74,0.67262435,0.764
KMRS,09:42:50.810,09:42:50.800,0.74,0.67262435,0.81
KMRS,09:42:50.810,09:42:50.800,0.74,0.67262435,0.774
KMRS,09:42:50.810,09:42:50.800,0.74,0.67262435,0.745
KMRS,09:45:28.060,09:45:28.055,0.31,0.6604098,0.351
KMRS,09:45:28.060,09:45:28.055,0.31,0.6604098,0.402
KMRS,09:45:59.720,09:45:59.730,0.67,0.9643284,0.712
KMRS,09:45:59.720,09:45:59.730,0.67,0.9643284,0.709
KMRS,09:45:59.720,09:45:59.730,0.67,0.9643284,0.683
KMRS,09:45:59.720,09:45:59.730,0.67,0.9643284,0.692
KMRS,09:46:49.950,09:46:49.940,0.83,0.8218866,0.739
KMRS,09:46:49.950,09:46:49.945,0.83,0.8218866,0.776
KMRS,09:47:14.460,09:47:14.450,0.82,0.673555,0.826
KMRS,09:47:14.460,09:47:14.450,0.82,0.673555,0.765
KMRS,09:47:14.460,09:47:14.450,0.82,0.673555,0.738
KMRS,09:47:14.460,09:47:14.450,0.82,0.673555,0.651
KMRS,09:47:52.630,09:47:52.660,0.66,0.5049772,0.706
KMRS,09:47:52.630,09:47:52.670,0.66,0.5049772,0.692
KMRS,09:48:22.910,09:48:22.880,0.8,0.9575363,0.854
KMRS,09:48:22.910,09:48:22.880,0.8,0.9575363,0.841
KMRS,09:48:22.910,09:48:22.890,0.8,0.9575363,0.823
KMRS,09:48:22.910,09:48:22.890,0.8,0.9575363,0.823
KMRS,09:49:13.480,09:49:13.480,0.66,0.44332007,0.507
KMRS,09:49:13.480,09:49:13.485,0.66,0.44332007,0.72
KMRS,09:49:13.480,09:49:13.485,0.66,0.44332007,0.709
KMRS,09:49:13.480,09:49:13.495,0.66,0.44332007,0.707
KMRS,09:50:03.590,09:50:03.625,0.47,0.7823688,0.334
KMRS,09:52:01.470,09:52:01.490,0.71,0.91306436,0.694
KMRS,09:52:01.470,09:52:01.490,0.71,0.91306436,0.67
KMRS,09:52:01.470,09:52:01.490,0.71,0.91306436,0.697
KMRS,09:52:01.470,09:52:01.490,0.71,0.91306436,0.706
KMRS,09:53:09.270,09:53:09.300,0.72,0.8431569,0.379
KMRS,09:53:09.270,09:53:09.300,0.72,0.8431569,0.265
KMRS,09:53:09.270,09:53:09.305,0.72,0.8431569,0.492
KMRS,09:53:09.270,09:53:09.305,0.72,0.8431569,0.511
KMRS,09:53:09.270,09:53:09.305,0.72,0.8431569,0.621
KMRS,09:54:24.130,09:54:24.115,0.76,0.97420186,0.753
KMRS,09:54:42.500,09:54:42.505,0.42,0.7893698,0.408
KMRS,09:54:42.500,09:54:42.505,0.42,0.7893698,0.297
KMRS,09:54:42.500,09:54:42.510,0.42,0.7893698,0.626
KMRS,09:54:42.500,09:54:42.510,0.42,0.7893698,0.61
KMRS,09:54:42.500,09:54:42.510,0.42,0.7893698,0.529
KMRS,09:55:26.670,09:55:26.720,0.73,0.5511216,0.77
KMRS,09:55:26.670,09:55:26.720,0.73,0.5511216,0.751
KMRS,09:55:26.670,09:55:26.720,0.73,0.5511216,0.713
KMRS,09:57:16.240,09:57:16.230,0.79,0.8640923,0.72
KMRS,09:57:16.240,09:57:16.230,0.79,0.8640923,0.74
KMRS,09:57:16.240,09:57:16.230,0.79,0.8640923,0.675
KMRS,09:57:16.240,09:57:16.230,0.79,0.8640923,0.713
KMRS,09:57:32.020,09:57:31.900,0.57,0.69402945,0.306
KMRS,09:57:32.020,09:57:31.920,0.57,0.69402945,0.18
KMRS,09:58:34.230,09:58:34.320,0.82,0.2719065,0.742
KMRS,09:58:34.230,09:58:34.320,0.82,0.2719065,0.576
KOZT,09:05:11.820,09:05:11.090,0.27,0.38207096,0.1
KOZT,09:05:46.360,09:05:46.400,0.24,0.6247055,0.395
KOZT,09:05:46.360,09:05:46.400,0.24,0.6247055,0.376
KOZT,09:05:46.360,09:05:46.410,0.24,0.6247055,0.448
KOZT,09:06:25.720,09:06:25.505,0.1,0.7232145,0.145
KOZT,09:06:25.720,09:06:25.525,0.1,0.7232145,0.345
KOZT,09:06:25.720,09:06:25.535,0.1,0.7232145,0.294
KOZT,09:06:25.720,09:06:25.535,0.1,0.7232145,0.34
KOZT,09:08:49.850,09:08:50.075,0.22,0.5373631,0.365
KOZT,09:08:49.850,09:08:50.080,0.22,0.5373631,0.488
KOZT,09:08:49.850,09:08:50.090,0.22,0.5373631,0.226
KOZT,09:08:49.920,09:08:50.075,0.3,0.5373631,0.365
KOZT,09:08:49.920,09:08:50.080,0.3,0.5373631,0.488
KOZT,09:08:49.920,09:08:50.090,0.3,0.5373631,0.226
KOZT,09:10:48.390,09:10:48.365,0.36,0.50242144,0.426
KOZT,09:10:48.390,09:10:48.365,0.36,0.50242144,0.416
KOZT,09:10:48.390,09:10:48.370,0.36,0.50242144,0.485
KOZT,09:10:48.390,09:10:48.380,0.36,0.50242144,0.406
KOZT,09:10:48.530,09:10:48.365,0.41,0.50242144,0.426
KOZT,09:10:48.530,09:10:48.365,0.41,0.50242144,0.416
KOZT,09:10:48.530,09:10:48.370,0.41,0.50242144,0.485
KOZT,09:10:48.530,09:10:48.380,0.41,0.50242144,0.406
KOZT,09:12:12.110,09:12:12.185,0.19,0.37328884,0.27
KOZT,09:12:12.110,09:12:12.210,0.19,0.37328884,0.103
KOZT,09:13:03.760,09:13:03.820,0.25,0.81347835,0.352
KOZT,09:13:03.760,09:13:03.830,0.25,0.81347835,0.393
KOZT,09:13:03.760,09:13:03.840,0.25,0.81347835,0.428
KOZT,09:13:03.760,09:13:03.850,0.25,0.81347835,0.435
KOZT,09:13:03.770,09:13:03.820,0.56,0.81347835,0.352
KOZT,09:13:03.770,09:13:03.830,0.56,0.81347835,0.393
KOZT,09:13:03.770,09:13:03.840,0.56,0.81347835,0.428
KOZT,09:13:03.770,09:13:03.850,0.56,0.81347835,0.435
KOZT,09:14:07.310,09:14:07.620,0.12,0.42972183,0.601
KOZT,09:14:07.310,09:14:07.620,0.12,0.42972183,0.599
KOZT,09:14:57.070,09:14:57.095,0.31,0.4689129,0.282
KOZT,09:14:57.070,09:14:57.120,0.31,0.4689129,0.395
KOZT,09:17:29.020,09:17:29.075,0.64,0.31940264,0.451
KOZT,09:17:29.020,09:17:29.080,0.64,0.31940264,0.431
KOZT,09:19:06.900,09:19:06.845,0.41,0.566844,0.276
KOZT,09:19:06.900,09:19:06.845,0.41,0.566844,0.145
KOZT,09:19:06.900,09:19:06.845,0.41,0.566844,0.399
KOZT,09:19:06.900,09:19:06.845,0.41,0.566844,0.152
KOZT,09:20:54.290,09:20:54.595,0.18,0.45794857,0.188
KOZT,09:20:54.290,09:20:54.605,0.18,0.45794857,0.35
KOZT,09:20:54.290,09:20:54.605,0.18,0.45794857,0.371
KOZT,09:24:12.110,09:24:12.115,0.48,0.7286658,0.509
KOZT,09:24:12.110,09:24:12.115,0.48,0.7286658,0.56
KOZT,09:24:12.110,09:24:12.115,0.48,0.7286658,0.474
KOZT,09:29:18.850,09:29:18.720,0.28,0.6510305,0.196
KOZT,09:29:18.850,09:29:18.730,0.28,0.6510305,0.139
KOZT,09:29:18.850,09:29:18.760,0.28,0.6510305,0.264
KOZT,09:29:18.850,09:29:18.960,0.28,0.6510305,0.266
KOZT,09:29:18.850,09:29:18.970,0.28,0.6510305,0.208
KOZT,09:34:50.150,09:34:50.100,0.25,0.37270766,0.295
KOZT,09:34:50.150,09:34:50.100,0.25,0.37270766,0.289
KOZT,09:34:50.150,09:34:50.100,0.25,0.37270766,0.22
KOZT,09:34:50.150,09:34:50.100,0.25,0.37270766,0.435
KOZT,09:36:02.100,09:36:02.140,0.12,0.4953894,0.179
KOZT,09:36:02.100,09:36:02.160,0.12,0.4953894,0.188
KOZT,09:36:44.510,09:36:44.660,0.21,0.5430729,0.285
KOZT,09:36:44.510,09:36:44.660,0.21,0.5430729,0.334
KOZT,09:36:44.510,09:36:44.660,0.21,0.5430729,0.169
KOZT,09:36:45.070,09:36:44.660,0.38,0.5430729,0.285
KOZT,09:36:45.070,09:36:44.660,0.38,0.5430729,0.334
KOZT,09:36:45.070,09:36:44.660,0.38,0.5430729,0.169
KOZT,09:39:04.850,09:39:04.555,0.18,0.4284789,0.316
KOZT,09:39:04.850,09:39:04.570,0.18,0.4284789,0.553
KOZT,09:39:04.850,09:39:04.575,0.18,0.4284789,0.335
KOZT,09:42:27.510,09:42:27.740,0.32,0.28455538,0.23
KOZT,09:42:27.510,09:42:27.740,0.32,0.28455538,0.181
KOZT,09:42:27.510,09:42:27.760,0.32,0.28455538,0.363
KOZT,09:42:27.510,09:42:27.775,0.32,0.28455538,0.519
KOZT,09:45:13.210,09:45:13.370,0.47,0.42620796,0.364
KOZT,09:48:32.500,09:48:32.640,0.19,0.55549693,0.468
KOZT,09:48:32.500,09:48:32.640,0.19,0.55549693,0.499
KOZT,09:48:32.500,09:48:32.640,0.19,0.55549693,0.125
KOZT,09:53:29.530,09:53:29.575,0.32,0.5041016,0.344
KOZT,09:53:29.530,09:53:29.575,0.32,0.5041016,0.385
KOZT,09:55:12.210,09:55:11.880,0.2,0.53588307,0.11
KOZT,09:55:12.210,09:55:11.925,0.2,0.53588307,0.164
KOZT,09:55:12.210,09:55:11.935,0.2,0.53588307,0.212
KRBG,09:51:38.450,09:51:38.165,0.22,0.40503293,0.13
KTUT,09:49:53.020,09:49:52.985,0.26,0.6797981,0.264
KTUT,09:49:53.020,09:49:52.985,0.26,0.6797981,0.102
KTUT,09:49:53.020,09:49:52.995,0.26,0.6797981,0.531
KTUT,09:49:53.020,09:49:53.000,0.26,0.6797981,0.566
KULU,14:45:31.600,14:45:31.565,0.42,0.7610021,0.376
KVT ,09:25:02.070,09:25:02.300,0.22,0.4114915,0.252
KVT ,09:25:02.070,09:25:02.500,0.22,0.4114915,0.109
KVT ,09:25:02.070,09:25:02.500,0.22,0.4114915,0.248
KVT ,09:25:02.490,09:25:02.300,0.19,0.4114915,0.252
KVT ,09:25:02.490,09:25:02.500,0.19,0.4114915,0.109
KVT ,09:25:02.490,09:25:02.500,0.19,0.4114915,0.248
LADK,09:24:51.410,09:24:51.195,0.17,0.39778203,0.512
LADK,09:24:51.410,09:24:51.200,0.17,0.39778203,0.327
LMOS,02:24:53.910,02:24:53.635,0.23,0.6205721,0.431
LMOS,02:42:18.550,02:42:18.590,0.41,0.4420949,0.171
LMOS,02:42:18.550,02:42:18.595,0.41,0.4420949,0.497
LMOS,02:42:18.550,02:42:18.610,0.41,0.4420949,0.733
LMOS,02:42:18.550,02:42:18.610,0.41,0.4420949,0.41
LMOS,02:49:45.680,02:49:45.395,0.22,0.62282133,0.224
LMOS,02:49:45.680,02:49:45.395,0.22,0.62282133,0.202
LMOS,02:49:45.680,02:49:45.795,0.22,0.62282133,0.14
LMOS,02:49:45.680,02:49:45.810,0.22,0.62282133,0.22
LMOS,02:49:45.680,02:49:45.820,0.22,0.62282133,0.276
LMOS,09:03:02.860,09:03:02.870,0.37,0.51288193,0.543
LMOS,09:03:02.860,09:03:02.875,0.37,0.51288193,0.639
LMOS,09:03:02.860,09:03:02.880,0.37,0.51288193,0.28
LMOS,09:03:02.860,09:03:02.885,0.37,0.51288193,0.408
LMOS,09:03:02.860,09:03:02.885,0.37,0.51288193,0.737
LMOS,09:05:22.660,09:05:22.190,0.26,0.4399922,0.318
LMOS,09:05:22.660,09:05:22.190,0.26,0.4399922,0.164
LMOS,09:05:22.660,09:05:22.205,0.26,0.4399922,0.422
LMOS,09:05:22.810,09:05:22.190,0.62,0.4399922,0.318
LMOS,09:05:22.810,09:05:22.190,0.62,0.4399922,0.164
LMOS,09:05:22.810,09:05:22.205,0.62,0.4399922,0.422
LMOS,09:25:13.680,09:25:12.840,0.13,0.2923447,0.758
LMOS,13:10:43.440,13:10:43.070,0.16,0.6479428,0.31
LMOS,13:10:43.440,13:10:43.070,0.16,0.6479428,0.191
LMOS,13:10:43.440,13:10:43.070,0.16,0.6479428,0.254
LMOS,13:10:43.440,13:10:43.090,0.16,0.6479428,0.28
LMOS,13:19:23.150,13:19:23.185,0.26,0.3967932,0.55
LMOS,13:37:33.460,13:37:33.460,0.41,0.48152608,0.176
LMOS,13:37:33.460,13:37:33.485,0.41,0.48152608,0.573
LMOS,16:33:40.640,16:33:40.630,0.41,0.6804042,0.501
LMOS,16:33:40.640,16:33:40.655,0.41,0.6804042,0.629
LMOS,16:39:39.270,16:39:39.245,0.54,0.35308653,0.469
LMOS,16:39:39.270,16:39:39.250,0.54,0.35308653,0.714
LMOS,16:39:39.270,16:39:39.255,0.54,0.35308653,0.529
LMOS,16:39:39.270,16:39:39.260,0.54,0.35308653,0.479
LOD ,09:55:13.360,09:55:13.355,0.68,0.59261066,0.602
LOD ,09:55:13.360,09:55:13.355,0.68,0.59261066,0.585
LOD ,09:55:13.360,09:55:13.355,0.68,0.59261066,0.6
LOD ,09:55:13.360,09:55:13.355,0.68,0.59261066,0.575
MDUB,09:53:19.550,09:53:19.395,0.67,0.663612,0.653
MDUB,09:53:19.550,09:53:19.395,0.67,0.663612,0.666
MDUB,09:53:19.550,09:53:19.395,0.67,0.663612,0.664
MDUB,09:53:19.550,09:53:19.395,0.67,0.663612,0.664
MDUB,09:53:19.550,09:53:19.395,0.67,0.663612,0.599
MERS,09:02:24.650,09:02:24.545,0.41,0.7475378,0.33
MERS,09:02:24.650,09:02:24.565,0.41,0.7475378,0.369
MERS,09:02:24.650,09:02:24.565,0.41,0.7475378,0.457
MERS,09:06:18.070,09:06:18.055,0.41,0.53078675,0.584
MERS,09:06:18.070,09:06:18.060,0.41,0.53078675,0.358
MLAZ,09:21:26.570,09:21:26.505,0.37,0.7158362,0.364
MLAZ,09:21:26.570,09:21:26.510,0.37,0.7158362,0.392
MLAZ,09:21:26.570,09:21:26.530,0.37,0.7158362,0.409
MLAZ,09:22:18.030,09:22:18.400,0.21,0.51099545,0.138
MLAZ,09:22:18.030,09:22:18.645,0.21,0.51099545,0.164
SARI,09:01:25.420,09:01:25.470,0.3,0.42749345,0.202
SARI,09:01:25.420,09:01:25.495,0.3,0.42749345,0.316
SARI,09:01:25.420,09:01:25.515,0.3,0.42749345,0.402
SARI,09:02:30.490,09:02:30.370,0.27,0.6616879,0.34
SARI,09:02:30.490,09:02:30.395,0.27,0.6616879,0.184
SARI,09:02:30.490,09:02:30.405,0.27,0.6616879,0.483
SARI,09:02:30.490,09:02:30.405,0.27,0.6616879,0.292
SARI,09:04:12.470,09:04:12.440,0.33,0.76337284,0.419
SARI,09:04:12.470,09:04:12.445,0.33,0.76337284,0.248
SARI,09:04:12.470,09:04:12.445,0.33,0.76337284,0.553
SARI,09:04:12.470,09:04:12.460,0.33,0.76337284,0.481
SARI,09:05:08.660,09:05:08.840,0.11,0.5508169,0.134
SARI,09:05:57.560,09:05:57.520,0.51,0.7008174,0.392
SARI,09:05:57.560,09:05:57.520,0.51,0.7008174,0.383
SARI,09:05:57.560,09:05:57.535,0.51,0.7008174,0.604
SARI,09:08:20.210,09:08:20.455,0.17,0.41199723,0.139
SARI,09:08:20.210,09:08:20.455,0.17,0.41199723,0.126
SARI,09:08:20.210,09:08:20.455,0.17,0.41199723,0.131
SARI,09:09:01.690,09:09:01.555,0.35,0.45681804,0.156
SARI,09:10:57.880,09:10:57.890,0.23,0.47858202,0.207
SARI,09:10:57.880,09:10:57.890,0.23,0.47858202,0.274
SARI,09:10:57.880,09:10:57.890,0.23,0.47858202,0.174
SARI,09:10:58.090,09:10:57.890,0.45,0.47858202,0.207
SARI,09:10:58.090,09:10:57.890,0.45,0.47858202,0.274
SARI,09:10:58.090,09:10:57.890,0.45,0.47858202,0.174
SARI,09:12:21.620,09:12:21.500,0.26,0.5040441,0.356
SARI,09:12:21.620,09:12:21.500,0.26,0.5040441,0.365
SARI,09:12:22.350,09:12:21.500,0.37,0.5040441,0.356
SARI,09:12:22.350,09:12:21.500,0.37,0.5040441,0.365
SARI,09:13:07.210,09:13:06.930,0.19,0.5719831,0.269
SARI,09:13:07.210,09:13:06.930,0.19,0.5719831,0.378
SARI,09:14:03.930,09:14:03.865,0.4,0.6891573,0.33
SARI,09:14:03.930,09:14:03.865,0.4,0.6891573,0.365
SARI,09:14:03.930,09:14:03.890,0.4,0.6891573,0.417
SARI,09:14:03.930,09:14:03.905,0.4,0.6891573,0.403
SARI,09:14:56.380,09:14:56.395,0.33,0.6022264,0.211
SARI,09:14:56.380,09:14:56.395,0.33,0.6022264,0.27
SARI,09:14:56.380,09:14:56.395,0.33,0.6022264,0.363
SARI,09:14:56.380,09:14:56.425,0.33,0.6022264,0.203
SARI,09:15:55.940,09:15:55.910,0.33,0.56927675,0.21
SARI,09:15:55.960,09:15:55.910,0.37,0.56927675,0.21
SARI,09:18:47.740,09:18:47.725,0.59,0.84906054,0.226
SARI,09:18:47.740,09:18:47.735,0.59,0.84906054,0.629
SARI,09:18:47.740,09:18:47.735,0.59,0.84906054,0.553
SARI,09:18:47.740,09:18:47.745,0.59,0.84906054,0.509
SARI,09:19:38.370,09:19:38.285,0.31,0.61799705,0.256
