station,EQTransformer_pick_time,EQCCT_pick_time,EQTransformer_pick_score,EQCCT_score
SVSK,01:51:16.760,01:51:16.890,0.16,0.509
SVSK,01:52:31.850,01:52:31.730,0.29,0.111
SVSK,01:55:53.200,01:55:53.330,0.16,0.124
SVSK,01:55:53.200,01:55:53.330,0.16,0.159
SVSK,01:56:14.330,01:56:14.320,0.52,0.257
SVSK,01:59:18.740,01:59:18.400,0.12,0.147
SVSK,01:59:18.740,01:59:18.400,0.12,0.258
SVSK,01:59:18.740,01:59:18.400,0.12,0.251
TAHT,05:01:23.550,05:01:23.510,0.68,0.647
TAHT,05:01:23.550,05:01:23.510,0.68,0.683
TAHT,05:01:23.550,05:01:23.510,0.68,0.681
TAHT,05:01:23.550,05:01:23.510,0.68,0.698
TAHT,05:02:55.900,05:02:55.870,0.38,0.454
TAHT,05:02:55.900,05:02:55.890,0.38,0.546
TAHT,05:03:17.310,05:03:17.130,0.24,0.135
TAHT,05:03:17.310,05:03:17.230,0.24,0.252
TAHT,05:03:17.310,05:03:17.230,0.24,0.157
TAHT,05:04:01.080,05:04:01.070,0.64,0.608
TAHT,05:04:01.080,05:04:01.070,0.64,0.63
TAHT,05:04:01.080,05:04:01.070,0.64,0.641
TAHT,05:04:01.080,05:04:01.070,0.64,0.639
TAHT,05:06:02.590,05:06:02.160,0.11,0.156
TAHT,05:06:02.800,05:06:02.160,0.1,0.156
TOKT,01:29:12.280,01:29:12.270,0.24,0.241
TOKT,01:29:12.280,01:29:12.290,0.24,0.176
TOKT,01:29:12.280,01:29:12.290,0.24,0.114
TOKT,01:35:06.890,01:35:06.720,0.32,0.269
TOKT,01:35:06.890,01:35:06.750,0.32,0.204
TOKT,01:48:25.670,01:48:25.720,0.6,0.302
TOKT,01:48:25.670,01:48:25.740,0.6,0.595
TOKT,01:48:25.670,01:48:25.750,0.6,0.585
TOKT,01:48:25.670,01:48:25.750,0.6,0.61
URFA,14:00:41.440,14:00:41.190,0.13,0.377
URFA,14:00:41.440,14:00:41.190,0.13,0.415
URFA,14:00:41.440,14:00:41.200,0.13,0.423
URFA,14:01:14.240,14:01:14.030,0.28,0.19
URFA,14:02:08.790,14:02:08.790,0.41,0.274
URFA,14:02:39.520,14:02:39.470,0.41,0.216
URFA,14:02:39.520,14:02:39.550,0.41,0.379
URFA,14:02:39.520,14:02:39.550,0.41,0.332
URFA,14:02:39.520,14:02:39.550,0.41,0.469
URFA,14:03:44.830,14:03:45.200,0.3,0.329
URFA,14:03:44.830,14:03:45.200,0.3,0.374
URFA,14:03:44.830,14:03:45.230,0.3,0.142
URFA,14:03:44.830,14:03:45.230,0.3,0.245
URFA,14:04:59.750,14:04:59.710,0.52,0.298
URFA,14:04:59.750,14:04:59.730,0.52,0.358
URFA,14:04:59.750,14:04:59.770,0.52,0.252
URFA,14:04:59.750,14:04:59.770,0.52,0.39
URFA,14:04:59.830,14:04:59.710,0.69,0.298
URFA,14:04:59.830,14:04:59.730,0.69,0.358
URFA,14:04:59.830,14:04:59.770,0.69,0.252
URFA,14:04:59.830,14:04:59.770,0.69,0.39
URFA,14:05:51.240,14:05:50.990,0.2,0.231
URFA,14:05:51.240,14:05:50.990,0.2,0.306
URFA,14:05:51.240,14:05:51.010,0.2,0.402
URFA,14:07:29.210,14:07:29.270,0.52,0.391
URFA,14:07:29.210,14:07:29.270,0.52,0.38
URFA,14:07:29.210,14:07:29.290,0.52,0.374
URFA,14:08:58.940,14:08:58.790,0.4,0.386
URFA,14:08:58.940,14:08:58.790,0.4,0.402
URFA,14:08:58.940,14:08:58.800,0.4,0.187
URFA,14:08:58.940,14:08:58.830,0.4,0.153
URFA,14:09:46.350,14:09:46.400,0.33,0.303
URFA,14:10:36.780,14:10:36.830,0.28,0.347
URFA,14:10:52.880,14:10:52.890,0.44,0.33
URFA,14:10:52.880,14:10:52.920,0.44,0.376
URFA,14:10:52.880,14:10:52.920,0.44,0.496
URFA,14:10:52.880,14:10:52.930,0.44,0.305
URFA,14:12:29.420,14:12:29.470,0.46,0.188
URFA,14:14:16.800,14:14:16.990,0.2,0.194
URFA,14:15:44.790,14:15:44.640,0.23,0.271
URFA,14:15:44.790,14:15:44.660,0.23,0.395
URFA,14:15:44.790,14:15:44.660,0.23,0.378
URFA,14:15:44.790,14:15:44.670,0.23,0.245
URFA,14:15:44.790,14:15:44.670,0.23,0.472
URFA,14:17:42.420,14:17:42.560,0.17,0.109
URFA,14:17:42.420,14:17:42.560,0.17,0.165
URFA,14:17:59.130,14:17:59.200,0.32,0.245
URFA,14:17:59.130,14:17:59.220,0.32,0.127
URFA,14:17:59.130,14:17:59.230,0.32,0.346
URFA,14:17:59.130,14:17:59.230,0.32,0.431
URFA,14:23:14.400,14:23:14.360,0.38,0.312
URFA,14:23:14.400,14:23:14.360,0.38,0.34
URFA,14:23:14.400,14:23:14.370,0.38,0.27
URFA,14:23:14.400,14:23:14.400,0.38,0.229
URFA,14:23:14.650,14:23:14.360,0.14,0.312
URFA,14:23:14.650,14:23:14.360,0.14,0.34
URFA,14:23:14.650,14:23:14.370,0.14,0.27
URFA,14:23:14.650,14:23:14.400,0.14,0.229
URFA,14:24:07.510,14:24:07.550,0.38,0.199
URFA,14:25:11.340,14:25:11.250,0.58,0.353
URFA,14:25:11.340,14:25:11.270,0.58,0.524
URFA,14:25:34.040,14:25:34.120,0.52,0.429
URFA,14:25:34.040,14:25:34.120,0.52,0.52
URFA,14:25:34.040,14:25:34.130,0.52,0.393
URFA,14:25:34.040,14:25:34.170,0.52,0.171
URFA,14:27:49.490,14:27:49.450,0.22,0.169
URFA,14:27:49.490,14:27:49.460,0.22,0.275
URFA,14:28:49.460,14:28:49.330,0.18,0.199
URFA,14:28:49.460,14:28:49.330,0.18,0.136
URFA,14:28:49.460,14:28:49.350,0.18,0.217
URFA,14:28:49.460,14:28:49.350,0.18,0.41
URFA,14:31:02.980,14:31:03.230,0.13,0.238
URFA,14:31:02.980,14:31:03.290,0.13,0.424
URFA,14:31:30.850,14:31:30.890,0.44,0.398
URFA,14:31:30.850,14:31:30.890,0.44,0.404
URFA,14:31:30.850,14:31:30.900,0.44,0.494
URFA,14:31:30.850,14:31:30.930,0.44,0.374
URFA,14:33:06.510,14:33:06.470,0.82,0.343
URFA,14:33:06.510,14:33:06.500,0.82,0.792
URFA,14:33:06.510,14:33:06.500,0.82,0.824
URFA,14:33:39.950,14:33:40.070,0.29,0.35
URFA,14:33:39.950,14:33:40.070,0.29,0.364
URFA,14:33:39.950,14:33:40.070,0.29,0.312
URFA,14:34:34.940,14:34:34.350,0.3,0.111
URFA,14:34:34.940,14:34:34.390,0.3,0.105
URFA,14:34:34.940,14:34:34.430,0.3,0.135
URFA,14:34:35.260,14:34:34.350,0.15,0.111
URFA,14:34:35.260,14:34:34.390,0.15,0.105
URFA,14:34:35.260,14:34:34.430,0.15,0.135
URFA,14:36:12.100,14:36:12.170,0.22,0.244
URFA,14:36:12.100,14:36:12.170,0.22,0.335
URFA,14:37:15.860,14:37:16.520,0.18,0.127
URFA,14:37:15.860,14:37:16.520,0.18,0.132
URFA,14:37:17.160,14:37:16.520,0.23,0.127
URFA,14:37:17.160,14:37:16.520,0.23,0.132
URFA,14:38:44.500,14:38:44.480,0.31,0.127
URFA,14:39:06.350,14:39:06.160,0.13,0.125
URFA,14:39:49.900,14:39:49.870,0.52,0.215
URFA,14:42:35.060,14:42:35.120,0.37,0.127
URFA,14:42:35.060,14:42:35.120,0.37,0.402
URFA,14:42:35.060,14:42:35.120,0.37,0.507
URFA,14:44:53.960,14:44:53.730,0.13,0.169
URFA,14:44:53.960,14:44:53.730,0.13,0.149
URFA,14:44:53.960,14:44:53.730,0.13,0.152
URFA,14:44:53.960,14:44:53.760,0.13,0.19
URFA,14:47:18.670,14:47:18.770,0.23,0.259
URFA,14:47:18.670,14:47:18.800,0.23,0.291
URFA,14:47:18.670,14:47:18.800,0.23,0.271
URFA,14:47:18.670,14:47:18.800,0.23,0.272
URFA,14:47:18.670,14:47:18.830,0.23,0.126
URFA,14:49:34.970,14:49:34.970,0.22,0.271
URFA,14:51:39.670,14:51:39.640,0.49,0.185
URFA,14:51:39.670,14:51:39.700,0.49,0.416
URFA,14:51:39.670,14:51:39.700,0.49,0.421
URFA,14:53:12.970,14:53:12.920,0.35,0.286
URFA,14:53:12.970,14:53:12.920,0.35,0.307
URFA,14:53:12.970,14:53:12.930,0.35,0.198
URFA,14:54:09.500,14:54:09.520,0.56,0.475
URFA,14:54:09.500,14:54:09.520,0.56,0.49
URFA,14:54:09.500,14:54:09.600,0.56,0.265
URFA,14:54:53.090,14:54:52.930,0.37,0.13
URFA,14:54:53.090,14:54:52.970,0.37,0.345
URFA,14:54:53.090,14:54:52.970,0.37,0.322
URFA,14:56:13.070,14:56:12.970,0.23,0.145
URFA,14:56:13.070,14:56:13.070,0.23,0.145
URFA,14:56:13.160,14:56:12.970,0.23,0.145
URFA,14:56:13.160,14:56:13.070,0.23,0.145
URFA,14:58:23.960,14:58:23.870,0.41,0.447
URFA,14:58:23.960,14:58:23.870,0.41,0.375
URFA,14:58:23.960,14:58:23.900,0.41,0.281
URFA,14:58:23.960,14:58:23.910,0.41,0.469
UVEZ,14:58:47.360,14:58:47.520,0.18,0.121
UVEZ,16:45:06.900,16:45:06.700,0.26,0.191
VRTB,01:26:01.050,01:26:01.060,0.67,0.692
VRTB,01:26:01.050,01:26:01.060,0.67,0.705
VRTB,01:26:01.050,01:26:01.060,0.67,0.712
VRTB,01:26:01.050,01:26:01.060,0.67,0.698
VRTB,01:27:20.450,01:27:20.560,0.54,0.366
VRTB,01:27:20.450,01:27:20.570,0.54,0.398
VRTB,01:27:20.450,01:27:20.570,0.54,0.437
VRTB,01:27:20.450,01:27:20.590,0.54,0.34
VRTB,01:35:57.050,01:35:57.060,0.66,0.599
VRTB,01:35:57.050,01:35:57.060,0.66,0.587
VRTB,01:35:57.050,01:35:57.060,0.66,0.563
VRTB,01:35:57.050,01:35:57.060,0.66,0.575
VRTB,01:35:57.090,01:35:57.060,0.55,0.599
VRTB,01:35:57.090,01:35:57.060,0.55,0.587
VRTB,01:35:57.090,01:35:57.060,0.55,0.563
VRTB,01:35:57.090,01:35:57.060,0.55,0.575
VRTB,01:37:51.440,01:37:51.320,0.17,0.155
VRTB,01:37:51.440,01:37:51.330,0.17,0.174
VRTB,01:37:51.440,01:37:51.330,0.17,0.13
VRTB,01:44:48.200,01:44:47.500,0.26,0.201
VRTB,01:44:48.200,01:44:47.550,0.26,0.262
VRTB,01:44:48.200,01:44:47.550,0.26,0.247
VRTB,01:44:48.200,01:44:47.550,0.26,0.234
VRTB,01:48:16.750,01:48:16.480,0.19,0.119
VRTB,01:48:16.750,01:48:16.560,0.19,0.285
VRTB,01:48:16.750,01:48:16.560,0.19,0.263
VRTB,01:48:16.750,01:48:17.390,0.19,0.263
YAYX,11:17:23.930,11:17:23.920,0.18,0.41
YAYX,11:36:23.340,11:36:22.930,0.18,0.196
YAYX,11:36:23.340,11:36:22.930,0.18,0.168
YAYX,11:36:23.340,11:36:22.990,0.18,0.275
YAYX,11:40:55.480,11:40:55.190,0.22,0.238
YAYX,11:40:55.480,11:40:55.230,0.22,0.17
YAYX,11:40:55.480,11:40:55.230,0.22,0.403
YAYX,11:50:47.520,11:50:47.690,0.12,0.216
YAYX,11:56:43.540,11:56:43.460,0.22,0.471
YAYX,11:56:43.540,11:56:43.470,0.22,0.229
YAYX,11:56:43.540,11:56:43.470,0.22,0.116
YAYX,11:56:43.540,11:56:43.490,0.22,0.11
YAYX,11:59:36.110,11:59:36.090,0.29,0.333
YAYX,14:02:53.600,14:02:52.930,0.16,0.168
YAYX,14:02:53.600,14:02:52.930,0.16,0.156
YAYX,14:06:03.390,14:06:03.330,0.46,0.462
YAYX,14:06:03.390,14:06:03.350,0.46,0.664
YAYX,14:07:14.550,14:07:14.550,0.87,0.86
YAYX,14:07:14.550,14:07:14.550,0.87,0.862
YAYX,14:07:14.550,14:07:14.550,0.87,0.862
YAYX,14:07:14.550,14:07:14.550,0.87,0.862
YAYX,14:15:48.210,14:15:48.270,0.1,0.115
YAYX,14:15:48.210,14:15:48.270,0.1,0.185
YAYX,14:15:48.210,14:15:48.270,0.1,0.114
YAYX,14:15:48.210,14:15:48.270,0.1,0.257
YAYX,14:18:12.180,14:18:12.170,0.4,0.232
YAYX,14:18:12.180,14:18:12.170,0.4,0.331
YAYX,14:21:48.040,14:21:48.430,0.1,0.186
YAYX,14:25:46.170,14:25:46.290,0.24,0.535
YAYX,14:25:46.170,14:25:46.290,0.24,0.565
YAYX,14:27:47.370,14:27:46.930,0.12,0.105
YAYX,14:27:47.370,14:27:47.370,0.12,0.24
YAYX,14:27:47.370,14:27:47.430,0.12,0.191
YAYX,14:42:49.600,14:42:49.630,0.45,0.32
YAYX,14:42:49.600,14:42:49.630,0.45,0.308
YAYX,14:42:49.600,14:42:49.630,0.45,0.389
YAYX,14:45:38.870,14:45:38.920,0.45,0.379
YAYX,14:45:38.870,14:45:38.920,0.45,0.347
YAYX,14:45:38.870,14:45:38.920,0.45,0.367
YAYX,14:52:23.900,14:52:23.910,0.41,0.391
YAYX,14:52:23.900,14:52:23.910,0.41,0.336
YAYX,14:52:23.900,14:52:23.930,0.41,0.12
YESY,02:24:02.870,02:24:02.530,0.11,0.11
YESY,02:24:02.870,02:24:02.560,0.11,0.153
YESY,02:34:21.750,02:34:21.870,0.69,0.189
YESY,02:34:21.750,02:34:21.890,0.69,0.397
YESY,02:44:31.300,02:44:31.600,0.1,0.2
YESY,02:44:31.300,02:44:31.600,0.1,0.268
YESY,02:54:22.770,02:54:22.830,0.63,0.438
YESY,11:00:10.920,11:00:10.870,0.35,0.235
YESY,11:01:55.230,11:01:55.200,0.61,0.733
YESY,11:01:55.230,11:01:55.200,0.61,0.733
YESY,11:01:55.230,11:01:55.200,0.61,0.694
YESY,11:01:55.230,11:01:55.200,0.61,0.726
YESY,11:01:55.230,11:01:55.210,0.61,0.714
YESY,11:04:33.840,11:04:33.800,0.48,0.507
YESY,11:04:33.840,11:04:33.800,0.48,0.49
YESY,11:04:33.840,11:04:33.810,0.48,0.409
YESY,11:04:33.840,11:04:33.810,0.48,0.565
YESY,11:04:33.840,11:04:33.810,0.48,0.529
YESY,11:14:47.800,11:14:47.870,0.65,0.147
YESY,11:17:12.890,11:17:12.930,0.26,0.271
YESY,11:28:52.320,11:28:51.980,0.26,0.53
YESY,11:28:52.320,11:28:51.980,0.26,0.486
YESY,11:28:52.320,11:28:51.980,0.26,0.507
YESY,11:28:52.320,11:28:51.990,0.26,0.509
YESY,11:28:52.320,11:28:52.030,0.26,0.147
YESY,11:29:48.240,11:29:48.240,0.46,0.644
YESY,11:29:48.240,11:29:48.240,0.46,0.651
YESY,11:29:48.240,11:29:48.240,0.46,0.651
YESY,11:29:48.240,11:29:48.250,0.46,0.652
YESY,11:29:48.330,11:29:48.240,0.45,0.644
YESY,11:29:48.330,11:29:48.240,0.45,0.651
YESY,11:29:48.330,11:29:48.240,0.45,0.651
YESY,11:29:48.330,11:29:48.250,0.45,0.652
YESY,11:34:48.770,11:34:48.870,0.54,0.133
YESY,11:36:26.200,11:36:26.490,0.18,0.151
YESY,11:36:26.200,11:36:26.490,0.18,0.134
YESY,11:48:46.750,11:48:46.710,0.7,0.384
YESY,11:48:46.750,11:48:46.760,0.7,0.794
YESY,11:48:46.750,11:48:46.760,0.7,0.796
YESY,11:48:46.750,11:48:46.760,0.7,0.801
YESY,11:48:46.750,11:48:46.760,0.7,0.772
YESY,11:50:47.730,11:50:47.690,0.15,0.102
YESY,11:54:49.750,11:54:49.860,0.61,0.192
YESY,13:04:15.370,13:04:15.330,0.14,0.152
YESY,13:14:53.810,13:14:53.870,0.6,0.156
YESY,13:14:53.810,13:14:53.890,0.6,0.34
YESY,13:15:55.720,13:15:55.690,0.5,0.135
YESY,13:16:58.660,13:16:58.570,0.72,0.574
YESY,13:16:58.660,13:16:58.570,0.72,0.561
YESY,13:16:58.660,13:16:58.570,0.72,0.564
YESY,13:16:58.660,13:16:58.600,0.72,0.433
YESY,13:16:58.660,13:16:58.600,0.72,0.564
YESY,13:34:54.730,13:34:54.890,0.67,0.195
YESY,13:34:54.730,13:34:54.890,0.67,0.236
YESY,13:40:00.660,13:40:00.530,0.27,0.153
YESY,13:45:48.330,13:45:48.350,0.26,0.193
YESY,13:45:48.330,13:45:48.360,0.26,0.38
YESY,14:11:08.740,14:11:08.590,0.18,0.321
YESY,14:11:08.740,14:11:08.690,0.18,0.12
YESY,14:17:48.030,14:17:47.230,0.36,0.196
YESY,14:17:48.030,14:17:48.030,0.36,0.188
YESY,14:27:49.290,14:27:49.330,0.13,0.119
YESY,14:27:49.290,14:27:49.330,0.13,0.183
YESY,14:27:49.290,14:27:49.350,0.13,0.317
YESY,14:31:14.700,14:31:14.430,0.12,0.15
YESY,14:31:14.910,14:31:14.430,0.25,0.15
YESY,14:40:19.440,14:40:19.070,0.14,0.239
YESY,14:40:19.440,14:40:19.070,0.14,0.237
YESY,14:40:19.440,14:40:19.090,0.14,0.187
YESY,14:40:19.610,14:40:19.070,0.53,0.239
YESY,14:40:19.610,14:40:19.070,0.53,0.237
YESY,14:40:19.610,14:40:19.090,0.53,0.187
YESY,14:47:04.790,14:47:04.800,0.38,0.325
YESY,14:47:04.790,14:47:04.830,0.38,0.33
YESY,14:52:29.110,14:52:29.900,0.2,0.124
YESY,14:52:29.110,14:52:29.910,0.2,0.15
YESY,14:52:29.110,14:52:29.910,0.2,0.186
YESY,14:54:53.730,14:54:53.730,0.54,0.369
YESY,14:54:53.730,14:54:53.730,0.54,0.312
YESY,14:54:53.730,14:54:53.730,0.54,0.322
YESY,14:54:58.760,14:54:58.890,0.7,0.129
YESY,14:54:58.760,14:54:58.890,0.7,0.128
YESY,16:10:31.630,16:10:31.440,0.41,0.373
YESY,16:10:31.630,16:10:31.440,0.41,0.338
YESY,16:10:31.630,16:10:31.770,0.41,0.396
YESY,16:10:31.630,16:10:31.770,0.41,0.368
YESY,16:10:31.630,16:10:31.770,0.41,0.33
YESY,16:11:25.210,16:11:26.160,0.41,0.47
YESY,16:11:25.210,16:11:26.170,0.41,0.307
YESY,16:17:30.940,16:17:30.090,0.24,0.153
YESY,16:17:30.940,16:17:30.090,0.24,0.169
YESY,16:17:30.940,16:17:30.090,0.24,0.19
YESY,16:17:30.940,16:17:30.090,0.24,0.183
YESY,16:17:30.940,16:17:30.090,0.24,0.15
YESY,16:25:44.690,16:25:44.830,0.44,0.437
YESY,16:25:44.690,16:25:44.870,0.44,0.542
YESY,16:25:44.690,16:25:44.880,0.44,0.54
YESY,16:25:44.690,16:25:44.900,0.44,0.454
YESY,16:44:16.080,16:44:16.030,0.13,0.121
YESY,16:58:21.980,16:58:22.130,0.38,0.171
YOZ ,11:01:08.810,11:01:08.750,0.44,0.34
YOZ ,11:01:08.810,11:01:08.750,0.44,0.411
YOZ ,11:02:50.950,11:02:50.680,0.36,0.121
YOZ ,11:05:40.060,11:05:40.050,0.61,0.448
YOZ ,11:05:40.060,11:05:40.050,0.61,0.517
YOZ ,11:05:40.060,11:05:40.060,0.61,0.792
YOZ ,11:05:40.060,11:05:40.060,0.61,0.634
YOZ ,11:06:34.070,11:06:34.270,0.11,0.289
YOZ ,11:06:34.070,11:06:34.270,0.11,0.253
YOZ ,11:06:34.070,11:06:34.300,0.11,0.563
YOZ ,11:06:34.070,11:06:34.320,0.11,0.452
YOZ ,11:09:25.190,11:09:25.190,0.37,0.439
YOZ ,11:09:25.190,11:09:25.200,0.37,0.651
YOZ ,11:09:25.210,11:09:25.190,0.41,0.439
YOZ ,11:09:25.210,11:09:25.200,0.41,0.651
YOZ ,11:12:55.040,11:12:54.970,0.52,0.454
YOZ ,11:12:55.090,11:12:54.970,0.35,0.454
YOZ ,11:16:07.650,11:16:07.690,0.2,0.111
YOZ ,11:17:05.910,11:17:05.870,0.37,0.154
YOZ ,11:18:46.340,11:18:45.900,0.18,0.241
YOZ ,11:18:46.340,11:18:45.920,0.18,0.156
YOZ ,11:18:46.340,11:18:45.950,0.18,0.108
YOZ ,11:23:04.710,11:23:04.830,0.5,0.133
YOZ ,11:24:56.360,11:24:56.370,0.33,0.295
YOZ ,11:24:56.360,11:24:56.380,0.33,0.668
YOZ ,11:24:56.360,11:24:56.400,0.33,0.222
YOZ ,11:24:56.360,11:24:56.400,0.33,0.145
YOZ ,11:26:14.820,11:26:14.720,0.21,0.292
YOZ ,11:26:14.990,11:26:14.720,0.21,0.292
YOZ ,11:27:56.340,11:27:56.290,0.36,0.311
YOZ ,11:27:56.340,11:27:56.310,0.36,0.48
YOZ ,11:27:56.340,11:27:56.320,0.36,0.628
YOZ ,11:27:56.340,11:27:56.320,0.36,0.5
YOZ ,11:27:56.340,11:27:56.320,0.36,0.498
YOZ ,11:29:41.470,11:29:41.470,0.41,0.139
YOZ ,11:29:41.470,11:29:41.550,0.41,0.494
YOZ ,11:29:41.530,11:29:41.470,0.43,0.139
YOZ ,11:29:41.530,11:29:41.550,0.43,0.494
YOZ ,11:31:31.730,11:31:32.030,0.2,0.123
YOZ ,11:31:31.730,11:31:32.120,0.2,0.163
YOZ ,11:32:03.660,11:32:03.950,0.17,0.454
YOZ ,11:32:03.660,11:32:03.960,0.17,0.289
YOZ ,11:36:43.170,11:36:42.890,0.19,0.134
YOZ ,11:36:43.170,11:36:42.970,0.19,0.361
YOZ ,11:38:42.130,11:38:42.030,0.26,0.128
YOZ ,11:38:42.130,11:38:42.030,0.26,0.286
YOZ ,11:38:42.130,11:38:42.090,0.26,0.344
YOZ ,11:38:42.130,11:38:42.120,0.26,0.251
YOZ ,11:38:42.410,11:38:42.030,0.38,0.128
YOZ ,11:38:42.410,11:38:42.030,0.38,0.286
YOZ ,11:38:42.410,11:38:42.090,0.38,0.344
YOZ ,11:38:42.410,11:38:42.120,0.38,0.251
YOZ ,11:40:41.640,11:40:41.630,0.46,0.662
YOZ ,11:40:41.640,11:40:41.630,0.46,0.676
YOZ ,11:40:41.640,11:40:41.630,0.46,0.234
YOZ ,11:42:46.580,11:42:46.590,0.43,0.374
YOZ ,11:42:46.580,11:42:46.590,0.43,0.302
YOZ ,11:42:46.580,11:42:46.590,0.43,0.292
YOZ ,11:45:33.480,11:45:33.470,0.1,0.176
YOZ ,11:45:33.480,11:45:33.520,0.1,0.684
YOZ ,11:47:38.960,11:47:38.930,0.32,0.525
YOZ ,11:47:38.960,11:47:38.930,0.32,0.578
YOZ ,11:51:05.850,11:51:05.790,0.41,0.343
YOZ ,11:51:05.850,11:51:05.860,0.41,0.548
YOZ ,11:51:05.850,11:51:05.860,0.41,0.569
YOZ ,11:51:05.850,11:51:05.860,0.41,0.188
YOZ ,11:52:40.990,11:52:40.930,0.48,0.295
YOZ ,11:52:40.990,11:52:40.960,0.48,0.561
YOZ ,11:52:41.270,11:52:40.930,0.17,0.295
YOZ ,11:52:41.270,11:52:40.960,0.17,0.561
YOZ ,11:56:08.990,11:56:08.960,0.45,0.124
YOZ ,11:56:59.630,11:56:59.680,0.11,0.207
YOZ ,11:56:59.630,11:56:59.690,0.11,0.559
YOZ ,11:56:59.630,11:56:59.690,0.11,0.101
YOZ ,11:56:59.640,11:56:59.680,0.24,0.207
YOZ ,11:56:59.640,11:56:59.690,0.24,0.559
YOZ ,11:56:59.640,11:56:59.690,0.24,0.101
YOZ ,11:58:22.050,11:58:21.990,0.29,0.448
YOZ ,11:58:22.050,11:58:22.030,0.29,0.272
YOZ ,11:58:22.180,11:58:21.990,0.56,0.448
YOZ ,11:58:22.180,11:58:22.030,0.56,0.272
YOZ ,11:58:58.180,11:58:58.030,0.35,0.412
YOZ ,11:58:58.180,11:58:58.030,0.35,0.344
YOZ ,11:59:21.510,11:59:21.370,0.25,0.625
YOZ ,13:01:21.480,13:01:21.430,0.3,0.286
YOZ ,13:01:21.480,13:01:21.450,0.3,0.159
YOZ ,13:01:21.480,13:01:21.470,0.3,0.125
YOZ ,13:01:21.480,13:01:21.470,0.3,0.128
YOZ ,13:04:33.540,13:04:33.560,0.39,0.617
YOZ ,13:04:33.540,13:04:33.590,0.39,0.277
YOZ ,13:04:33.540,13:04:33.590,0.39,0.192
YOZ ,13:04:33.540,13:04:33.600,0.39,0.508
YOZ ,13:10:12.110,13:10:11.910,0.21,0.289
YOZ ,13:10:12.110,13:10:11.920,0.21,0.402
YOZ ,13:10:12.110,13:10:11.950,0.21,0.306
YOZ ,13:10:12.110,13:10:11.950,0.21,0.391
YOZ ,13:11:30.440,13:11:30.380,0.13,0.387
YOZ ,13:12:35.040,13:12:35.230,0.12,0.253
YOZ ,13:12:35.040,13:12:35.270,0.12,0.272
YOZ ,13:13:01.120,13:13:00.990,0.41,0.582
YOZ ,13:13:01.120,13:13:01.000,0.41,0.629
YOZ ,13:18:43.600,13:18:43.630,0.15,0.171
YOZ ,13:18:43.600,13:18:43.630,0.15,0.228
YOZ ,13:18:43.600,13:18:43.630,0.15,0.157
YOZ ,13:18:44.180,13:18:43.630,0.14,0.171
YOZ ,13:18:44.180,13:18:43.630,0.14,0.228
YOZ ,13:18:44.180,13:18:43.630,0.14,0.157
YOZ ,13:21:05.340,13:21:05.920,0.2,0.2
YOZ ,13:23:02.190,13:23:02.040,0.29,0.429
YOZ ,13:23:02.190,13:23:02.040,0.29,0.424
YOZ ,13:23:02.190,13:23:02.040,0.29,0.196
YOZ ,13:23:02.190,13:23:02.090,0.29,0.255
YOZ ,13:30:05.180,13:30:04.990,0.41,0.331
YOZ ,13:30:05.290,13:30:04.990,0.27,0.331
YOZ ,13:36:23.820,13:36:23.760,0.2,0.196
YOZ ,13:36:23.820,13:36:23.790,0.2,0.292
YOZ ,13:36:24.000,13:36:23.760,0.2,0.196
YOZ ,13:36:24.000,13:36:23.790,0.2,0.292
YOZ ,13:40:09.170,13:40:08.610,0.11,0.265
YOZ ,13:40:09.170,13:40:08.640,0.11,0.326
YOZ ,13:43:34.060,13:43:33.160,0.3,0.303
YOZ ,13:43:34.060,13:43:33.200,0.3,0.263
YOZ ,13:43:34.060,13:43:33.200,0.3,0.153
YOZ ,13:46:09.610,13:46:09.670,0.15,0.135
YOZ ,13:53:39.460,13:53:39.470,0.57,0.715
YOZ ,13:53:39.460,13:53:39.470,0.57,0.635
YOZ ,13:53:39.460,13:53:39.470,0.57,0.344
YOZ ,13:53:39.460,13:53:39.490,0.57,0.197
